khoi,nam_hoc,tong_diem,so_hoc_sinh
Y08,2025,13.25,1
Y08,2025,13.35,2
Y08,2025,13.5,1
Y08,2025,13.7,1
Y08,2025,13.75,1
Y08,2025,13.85,1
Y08,2025,14.0,1
Y08,2025,14.55,1
Y08,2025,14.75,1
Y08,2025,15.0,1
Y08,2025,15.25,2
Y08,2025,15.35,1
Y08,2025,15.45,1
Y08,2025,15.5,3
Y08,2025,15.7,1
Y08,2025,15.75,2
Y08,2025,15.85,2
Y08,2025,16.25,1
Y08,2025,16.3,1
Y08,2025,16.5,3
Y08,2025,16.6,1
Y08,2025,16.7,1
Y08,2025,16.75,1
Y08,2025,16.8,1
Y08,2025,16.85,3
Y08,2025,17.0,4
Y08,2025,17.1,1
Y08,2025,17.2,2
Y08,2025,17.25,3
Y08,2025,17.35,1
Y08,2025,17.5,2
Y08,2025,17.6,5
Y08,2025,17.68,1
Y08,2025,17.7,2
Y08,2025,17.75,4
Y08,2025,17.85,3
Y08,2025,17.95,1
Y08,2025,18.0,3
Y08,2025,18.1,3
Y08,2025,18.2,1
Y08,2025,18.25,4
Y08,2025,18.35,5
Y08,2025,18.5,2
Y08,2025,18.6,7
Y08,2025,18.75,4
Y08,2025,18.85,4
Y08,2025,18.95,1
Y08,2025,19.0,5
Y08,2025,19.2,1
Y08,2025,19.25,7
Y08,2025,19.35,2
Y08,2025,19.5,6
Y08,2025,19.6,4
Y08,2025,19.7,1
Y08,2025,19.75,3
Y08,2025,19.85,3
Y08,2025,19.95,2
Y08,2025,20.0,8
Y08,2025,20.1,5
Y08,2025,20.25,11
Y08,2025,20.35,1
Y08,2025,20.45,1
Y08,2025,20.5,10
Y08,2025,20.6,2
Y08,2025,20.75,7
Y08,2025,20.85,1
Y08,2025,21.0,12
Y08,2025,21.1,2
Y08,2025,21.25,4
Y08,2025,21.5,8
Y08,2025,21.6,1
Y08,2025,21.75,5
Y08,2025,22.0,1
Y08,2025,22.08,1
Y08,2025,22.1,3
Y08,2025,22.25,7
Y08,2025,22.5,7
Y08,2025,22.75,5
Y08,2025,23.0,6
Y08,2025,23.25,2
Y08,2025,23.5,1
Y08,2025,23.75,5
Y08,2025,24.0,4
Y08,2025,24.25,1
Y08,2025,24.5,3
Y08,2025,24.85,1
Y08,2025,25.0,2
Y08,2025,25.25,1
