nam_hoc,mean,median,mode,std,min,max
2018,16.126754336097132,16.3,16.95,3.0895331538947364,0.75,27.3
2019,17.827482715119448,18.15,18.75,3.1271779630180188,3.55,27.65
2020,21.53342093226183,21.85,23.0,2.631773526754751,4.2,29.25
2021,21.039071060220902,21.4,22.55,2.637904148397335,5.95,28.4
2022,21.013801657083807,21.35,22.15,2.7190036554727732,5.45,29.15
2023,21.173493017958275,21.45,22.05,2.5288317487307848,5.25,28.9
2024,21.546488957671812,21.8,22.7,2.7031083728742535,4.55,28.95
2025,19.113692592670553,19.0,20.5,3.495835496138901,4.45,29.0
