nam_hoc,mean,median,mode,std,min,max
2018,28.723983165333056,28.5,27.9,7.058732619724663,1.45,60.85
2019,30.620363951473134,30.8,29.5,6.99249858069262,4.75,62.2
2021,35.89256847588641,36.45,34.55,7.4384711671758525,2.8,54.4
2022,35.97880791722897,36.75,40.4,7.096153000937479,5.0,53.3
2023,36.17151466091024,36.9,39.0,7.215678041410479,1.5,53.7
2024,38.3636786129234,39.25,37.2,6.8904020375081085,5.800000000000001,54.3
2025,24.380965523097824,24.6,25.75,4.301864365711319,5.5,39.7
