nam_hoc,mean,median,mode,std,min,max
2018,14.932349283452309,15.0,15.0,2.952352879294803,0.75,27.5
2019,15.682134772606837,15.75,16.5,2.900354149470209,1.5,27.75
2020,19.06511421985254,19.25,19.5,2.8412197466515297,2.5,28.5
2021,18.720465998511695,18.75,19.0,2.967978676104644,4.75,29.0
2022,18.343727911047967,18.5,18.75,3.041082129554425,5.16,29.25
2023,20.106247315721134,20.25,20.5,2.704456727755156,5.75,29.0
2024,20.26643658044613,20.5,20.75,2.904532039616321,2.0,29.0
2025,19.616439860823686,19.6,23.25,3.555804679655916,4.5,28.75
