khoi,nam_hoc,tong_diem,so_hoc_sinh
C10,2025,6.300000000000001,1
C10,2025,7.8,1
C10,2025,7.95,1
C10,2025,8.35,1
C10,2025,8.5,1
C10,2025,8.7,1
C10,2025,9.1,1
C10,2025,9.15,1
C10,2025,9.2,1
C10,2025,9.45,3
C10,2025,9.5,1
C10,2025,9.55,2
C10,2025,9.65,1
C10,2025,9.7,1
C10,2025,9.75,1
C10,2025,9.8,2
C10,2025,9.85,3
C10,2025,9.9,1
C10,2025,9.93,1
C10,2025,9.95,2
C10,2025,10.0,2
C10,2025,10.05,2
C10,2025,10.1,1
C10,2025,10.2,5
C10,2025,10.25,1
C10,2025,10.45,3
C10,2025,10.5,3
C10,2025,10.55,1
C10,2025,10.6,4
C10,2025,10.649999999999999,1
C10,2025,10.65,2
C10,2025,10.7,5
C10,2025,10.8,2
C10,2025,10.85,4
C10,2025,10.899999999999999,1
C10,2025,10.9,2
C10,2025,10.95,5
C10,2025,11.0,4
C10,2025,11.05,4
C10,2025,11.08,1
C10,2025,11.1,11
C10,2025,11.2,9
C10,2025,11.25,2
C10,2025,11.3,2
C10,2025,11.35,7
C10,2025,11.399999999999999,1
C10,2025,11.45,8
C10,2025,11.5,2
C10,2025,11.549999999999999,1
C10,2025,11.6,9
C10,2025,11.649999999999999,1
C10,2025,11.7,8
C10,2025,11.75,4
C10,2025,11.8,1
C10,2025,11.85,12
C10,2025,11.899999999999999,2
C10,2025,11.9,2
C10,2025,11.95,7
C10,2025,12.0,2
C10,2025,12.05,8
C10,2025,12.1,11
C10,2025,12.15,2
C10,2025,12.2,9
C10,2025,12.25,6
C10,2025,12.299999999999999,1
C10,2025,12.3,4
C10,2025,12.35,11
C10,2025,12.399999999999999,2
C10,2025,12.45,17
C10,2025,12.5,10
C10,2025,12.549999999999999,2
C10,2025,12.55,1
C10,2025,12.6,18
C10,2025,12.649999999999999,1
C10,2025,12.7,18
C10,2025,12.75,9
C10,2025,12.799999999999999,1
C10,2025,12.8,5
C10,2025,12.85,9
C10,2025,12.899999999999999,1
C10,2025,12.9,2
C10,2025,12.95,18
C10,2025,13.0,11
C10,2025,13.03,1
C10,2025,13.05,4
C10,2025,13.1,17
C10,2025,13.149999999999999,1
C10,2025,13.15,4
C10,2025,13.2,25
C10,2025,13.21,1
C10,2025,13.25,18
C10,2025,13.299999999999999,3
C10,2025,13.3,7
C10,2025,13.35,30
C10,2025,13.399999999999999,1
C10,2025,13.45,20
C10,2025,13.5,20
C10,2025,13.55,2
C10,2025,13.6,29
C10,2025,13.649999999999999,1
C10,2025,13.7,11
C10,2025,13.75,20
C10,2025,13.799999999999999,5
C10,2025,13.8,2
C10,2025,13.85,39
C10,2025,13.899999999999999,1
C10,2025,13.9,1
C10,2025,13.93,1
C10,2025,13.95,33
C10,2025,14.0,24
C10,2025,14.049999999999999,5
C10,2025,14.05,2
C10,2025,14.1,42
C10,2025,14.149999999999999,3
C10,2025,14.15,1
C10,2025,14.2,22
C10,2025,14.25,24
C10,2025,14.299999999999999,4
C10,2025,14.3,5
C10,2025,14.35,25
C10,2025,14.399999999999999,4
C10,2025,14.4,2
C10,2025,14.43,1
C10,2025,14.45,30
C10,2025,14.5,27
C10,2025,14.549999999999999,8
C10,2025,14.55,4
C10,2025,14.6,47
C10,2025,14.7,34
C10,2025,14.75,27
C10,2025,14.799999999999999,5
C10,2025,14.8,6
C10,2025,14.85,48
C10,2025,14.899999999999999,4
C10,2025,14.9,3
C10,2025,14.95,40
C10,2025,15.0,33
C10,2025,15.049999999999999,6
C10,2025,15.05,3
C10,2025,15.1,42
C10,2025,15.149999999999999,1
C10,2025,15.15,2
C10,2025,15.2,28
C10,2025,15.25,30
C10,2025,15.299999999999999,2
C10,2025,15.3,3
C10,2025,15.35,45
C10,2025,15.37,1
C10,2025,15.399999999999999,2
C10,2025,15.45,33
C10,2025,15.5,31
C10,2025,15.549999999999999,8
C10,2025,15.55,5
C10,2025,15.58,1
C10,2025,15.6,48
C10,2025,15.7,33
C10,2025,15.75,33
C10,2025,15.799999999999999,7
C10,2025,15.8,5
C10,2025,15.85,69
C10,2025,15.95,31
C10,2025,16.0,35
C10,2025,16.03,1
C10,2025,16.049999999999997,4
C10,2025,16.05,2
C10,2025,16.1,61
C10,2025,16.15,1
C10,2025,16.2,39
C10,2025,16.25,48
C10,2025,16.299999999999997,3
C10,2025,16.3,2
C10,2025,16.35,65
C10,2025,16.43,1
C10,2025,16.45,25
C10,2025,16.5,50
C10,2025,16.549999999999997,4
C10,2025,16.55,2
C10,2025,16.6,58
C10,2025,16.7,28
C10,2025,16.75,49
C10,2025,16.799999999999997,4
C10,2025,16.8,5
C10,2025,16.85,67
C10,2025,16.9,1
C10,2025,16.95,37
C10,2025,17.0,48
C10,2025,17.02,1
C10,2025,17.049999999999997,2
C10,2025,17.05,6
C10,2025,17.1,66
C10,2025,17.15,1
C10,2025,17.2,25
C10,2025,17.25,61
C10,2025,17.27,1
C10,2025,17.299999999999997,1
C10,2025,17.3,5
C10,2025,17.35,74
C10,2025,17.42,1
C10,2025,17.45,34
C10,2025,17.5,48
C10,2025,17.549999999999997,2
C10,2025,17.6,50
C10,2025,17.65,1
C10,2025,17.7,23
C10,2025,17.75,53
C10,2025,17.799999999999997,1
C10,2025,17.8,3
C10,2025,17.85,65
C10,2025,17.95,17
C10,2025,18.0,66
C10,2025,18.05,3
C10,2025,18.1,56
C10,2025,18.2,26
C10,2025,18.25,55
C10,2025,18.299999999999997,2
C10,2025,18.3,3
C10,2025,18.35,55
C10,2025,18.41,1
C10,2025,18.45,17
C10,2025,18.5,56
C10,2025,18.55,2
C10,2025,18.6,45
C10,2025,18.7,17
C10,2025,18.75,70
C10,2025,18.799999999999997,1
C10,2025,18.8,3
C10,2025,18.85,43
C10,2025,18.95,15
C10,2025,19.0,59
C10,2025,19.049999999999997,1
C10,2025,19.05,1
C10,2025,19.1,55
C10,2025,19.15,1
C10,2025,19.17,1
C10,2025,19.2,14
C10,2025,19.25,61
C10,2025,19.299999999999997,2
C10,2025,19.3,2
C10,2025,19.35,42
C10,2025,19.45,10
C10,2025,19.5,61
C10,2025,19.549999999999997,2
C10,2025,19.58,1
C10,2025,19.6,30
C10,2025,19.7,6
C10,2025,19.75,57
C10,2025,19.799999999999997,1
C10,2025,19.85,33
C10,2025,19.95,14
C10,2025,20.0,49
C10,2025,20.05,1
C10,2025,20.1,32
C10,2025,20.2,4
C10,2025,20.25,52
C10,2025,20.299999999999997,1
C10,2025,20.3,1
C10,2025,20.35,33
C10,2025,20.38,1
C10,2025,20.43,1
C10,2025,20.45,3
C10,2025,20.5,56
C10,2025,20.549999999999997,1
C10,2025,20.55,1
C10,2025,20.6,43
C10,2025,20.7,5
C10,2025,20.75,48
C10,2025,20.85,27
C10,2025,20.95,2
C10,2025,21.0,47
C10,2025,21.1,15
C10,2025,21.25,41
C10,2025,21.35,21
C10,2025,21.45,4
C10,2025,21.5,36
C10,2025,21.549999999999997,1
C10,2025,21.6,12
C10,2025,21.75,41
C10,2025,21.85,12
C10,2025,22.0,24
C10,2025,22.1,16
C10,2025,22.2,1
C10,2025,22.25,30
C10,2025,22.35,5
C10,2025,22.5,21
C10,2025,22.6,9
C10,2025,22.7,2
C10,2025,22.75,27
C10,2025,22.85,8
C10,2025,22.95,1
C10,2025,23.0,16
C10,2025,23.1,6
C10,2025,23.2,1
C10,2025,23.25,19
C10,2025,23.35,4
C10,2025,23.5,19
C10,2025,23.6,4
C10,2025,23.75,10
C10,2025,23.85,1
C10,2025,24.0,6
C10,2025,24.1,2
C10,2025,24.25,11
C10,2025,24.5,8
C10,2025,24.6,1
C10,2025,24.75,4
C10,2025,25.0,3
C10,2025,25.1,1
