nam_hoc,mon_hoc,diem,so_hoc_sinh
2025,ngu_van,6.91,25
2025,ngu_van,6.92,187
2025,ngu_van,7.0,95788
2025,ngu_van,7.08,196
2025,ngu_van,7.09,3
2025,ngu_van,7.1,2
2025,ngu_van,7.15,1
2025,ngu_van,7.16,25
2025,ngu_van,7.17,172
2025,ngu_van,7.2,3
2025,ngu_van,7.23,1
2025,ngu_van,7.25,89798
2025,ngu_van,7.28,1
2025,ngu_van,7.3,10
2025,ngu_van,7.33,178
2025,ngu_van,7.34,3
2025,ngu_van,7.4,5
2025,ngu_van,7.41,19
2025,ngu_van,7.42,142
2025,ngu_van,7.43,1
2025,ngu_van,7.5,99697
2025,ngu_van,7.55,1
2025,ngu_van,7.58,142
2025,ngu_van,7.59,3
2025,ngu_van,7.6,7
2025,ngu_van,7.65,1
2025,ngu_van,7.66,24
2025,ngu_van,7.67,110
2025,ngu_van,7.7,1
2025,ngu_van,7.75,87370
2025,ngu_van,7.78,1
2025,ngu_van,7.8,3
2025,ngu_van,7.81,1
2025,ngu_van,7.82,1
2025,ngu_van,7.83,91
2025,ngu_van,7.84,2
2025,ngu_van,7.9,2
2025,ngu_van,7.91,13
2025,ngu_van,7.92,85
2025,ngu_van,8.0,89943
2025,ngu_van,8.08,52
2025,ngu_van,8.1,5
2025,ngu_van,8.15,1
2025,ngu_van,8.16,9
2025,ngu_van,8.17,40
2025,ngu_van,8.23,1
2025,ngu_van,8.25,66840
2025,ngu_van,8.3,5
2025,ngu_van,8.33,39
2025,ngu_van,8.41,6
2025,ngu_van,8.42,16
2025,ngu_van,8.5,60014
2025,ngu_van,8.53,1
2025,ngu_van,8.58,12
2025,ngu_van,8.59,1
2025,ngu_van,8.66,1
2025,ngu_van,8.67,4
2025,ngu_van,8.75,42523
2025,ngu_van,8.82,1
2025,ngu_van,8.83,4
2025,ngu_van,8.91,1
2025,ngu_van,9.0,28391
2025,ngu_van,9.25,12004
2025,ngu_van,9.5,4104
2025,ngu_van,9.75,305
