nam_hoc,mean,median,mode,std,min,max
2023,6.8581939202907245,7.0,7.0,1.3264706479824535,0.0,10.0
2024,7.231146118325761,7.5,8.0,1.3300573359460361,0.0,10.0
2025,6.990479032390581,7.25,7.5,1.2910494522396454,0.0,9.75
