nam_hoc,mean,median,mode,std,min,max
2018,13.774246109648073,13.75,14.25,2.7313272318878954,0.75,24.75
2019,14.292728722216909,14.5,14.5,2.5871564382982473,4.5,23.5
2020,14.75,14.75,14.75,,14.75,14.75
2025,16.97638002773925,17.075000000000003,17.6,3.442764542007417,4.05,27.0
