nam_hoc,mean,median,mode,std,min,max
2018,28.036043466876148,28.05,28.85,6.192396320684549,1.0,52.25
2019,29.198144382308087,29.2,26.85,7.018452434715433,0.5,63.65
2021,36.09388479262673,36.75,38.55,8.001259249642949,5.6,55.3
2022,37.03456735905044,38.0,38.1,7.503029019928349,2.25,55.35
2023,36.793021256269405,37.7,36.2,7.753292734952856,2.6,55.0
2024,38.97096727515583,40.2,42.75,7.711592547066775,4.65,56.95
2025,24.687122116149567,24.8,26.25,4.319018541867661,5.25,40.45
