nam_hoc,mean,median,mode,std,min,max
2018,11.312008426966292,10.95,9.95,2.8646028487410726,0.0,24.25
2019,12.880799580005728,12.55,11.35,3.458890539242139,0.0,25.45
2020,11.5,11.5,11.5,,11.5,11.5
2025,16.070218999704053,16.0,16.35,3.0314599631352044,5.6,29.0
