nam_hoc,mean,median,mode,std,min,max
2018,13.286155428516757,13.25,13.35,2.7054856724035625,0.0,24.3
2019,14.636634152561282,14.75,14.75,2.9919048985396057,0.0,25.8
2020,13.75,13.75,13.75,,13.75,13.75
2025,14.373543689320389,14.125,13.7,3.4402658330289997,3.75,25.75
