nam_hoc,mean,median,mode,std,min,max
2018,29.929213717085123,30.25,29.4,7.090505355428888,1.25,61.5
2019,31.995806681726314,32.85,34.0,7.124227447056743,1.4,64.85
2021,37.49452281677091,38.95,41.35,8.342424636734734,2.8,55.650000000000006
2022,37.88478328710125,39.85,40.4,8.397222544354708,7.35,55.25
2023,37.505925343582575,40.05,40.9,9.205764860564473,4.8,55.8
2024,39.73782051282051,42.45,43.55,9.090248070769675,8.0,56.6
2025,26.077961097603335,26.5,29.5,4.653580271519533,6.25,50.85
