nam_hoc,mon_hoc,diem,so_hoc_sinh
2025,ngoai_ngu,6.6,183
2025,ngoai_ngu,6.75,13879
2025,ngoai_ngu,6.8,170
2025,ngoai_ngu,7.0,11753
2025,ngoai_ngu,7.2,166
2025,ngoai_ngu,7.25,9615
2025,ngoai_ngu,7.4,180
2025,ngoai_ngu,7.5,7749
2025,ngoai_ngu,7.6,155
2025,ngoai_ngu,7.75,6241
2025,ngoai_ngu,7.8,151
2025,ngoai_ngu,8.0,5101
2025,ngoai_ngu,8.2,130
2025,ngoai_ngu,8.25,4076
2025,ngoai_ngu,8.4,101
2025,ngoai_ngu,8.5,3327
2025,ngoai_ngu,8.6,76
2025,ngoai_ngu,8.75,2804
2025,ngoai_ngu,8.8,61
2025,ngoai_ngu,9.0,2283
2025,ngoai_ngu,9.2,30
2025,ngoai_ngu,9.25,1761
2025,ngoai_ngu,9.4,8
2025,ngoai_ngu,9.5,1182
2025,ngoai_ngu,9.6,9
2025,ngoai_ngu,9.75,840
2025,ngoai_ngu,9.8,1
2025,ngoai_ngu,10.0,417
