khoi,nam_hoc,tong_diem,so_hoc_sinh
D07,2018,0.0,422
D07,2018,1.6,3
D07,2018,1.8,1
D07,2018,2.0,12
D07,2018,2.2,11
D07,2018,2.4,21
D07,2018,2.4000000000000004,3
D07,2018,2.5999999999999996,23
D07,2018,2.6,28
D07,2018,2.8,114
D07,2018,2.8000000000000003,9
D07,2018,3.0,207
D07,2018,3.1999999999999997,2
D07,2018,3.2,409
D07,2018,3.4,300
D07,2018,3.4000000000000004,404
D07,2018,3.5999999999999996,186
D07,2018,3.6,874
D07,2018,3.8,1231
D07,2018,3.8000000000000003,547
D07,2018,4.0,2608
D07,2018,4.199999999999999,424
D07,2018,4.2,3194
D07,2018,4.3999999999999995,5
D07,2018,4.4,4870
D07,2018,4.6,6351
D07,2018,4.8,4949
D07,2018,4.800000000000001,2976
D07,2018,5.0,9538
D07,2018,5.199999999999999,3481
D07,2018,5.2,7994
D07,2018,5.3999999999999995,16
D07,2018,5.4,13210
D07,2018,5.6,14567
D07,2018,5.6000000000000005,116
D07,2018,5.8,9723
D07,2018,5.800000000000001,6598
D07,2018,6.0,17866
D07,2018,6.199999999999999,7354
D07,2018,6.2,11700
D07,2018,6.3999999999999995,709
D07,2018,6.4,19515
D07,2018,6.6,19568
D07,2018,6.6000000000000005,1823
D07,2018,6.8,12666
D07,2018,6.800000000000001,9587
D07,2018,7.0,23072
D07,2018,7.199999999999999,8556
D07,2018,7.2,15093
D07,2018,7.3999999999999995,3532
D07,2018,7.4,20466
D07,2018,7.6,20030
D07,2018,7.6000000000000005,4562
D07,2018,7.8,14461
D07,2018,7.800000000000001,10493
D07,2018,8.0,25124
D07,2018,8.2,25293
D07,2018,8.200000000000001,176
D07,2018,8.399999999999999,5121
D07,2018,8.4,20214
D07,2018,8.6,19105
D07,2018,8.600000000000001,5996
D07,2018,8.799999999999999,9
D07,2018,8.8,24679
D07,2018,9.0,23986
D07,2018,9.2,23601
D07,2018,9.200000000000001,28
D07,2018,9.399999999999999,5973
D07,2018,9.4,16633
D07,2018,9.6,15279
D07,2018,9.600000000000001,6660
D07,2018,9.799999999999999,4
D07,2018,9.8,21007
D07,2018,10.0,19965
D07,2018,10.2,18534
D07,2018,10.200000000000001,4
D07,2018,10.399999999999999,5776
D07,2018,10.4,11501
D07,2018,10.6,10422
D07,2018,10.600000000000001,6029
D07,2018,10.799999999999999,43
D07,2018,10.8,15696
D07,2018,11.0,14368
D07,2018,11.2,13252
D07,2018,11.200000000000001,6
D07,2018,11.399999999999999,4863
D07,2018,11.4,7498
D07,2018,11.6,7061
D07,2018,11.600000000000001,4524
D07,2018,11.799999999999999,100
D07,2018,11.8,10738
D07,2018,12.0,10102
D07,2018,12.2,9359
D07,2018,12.200000000000001,8
D07,2018,12.399999999999999,3565
D07,2018,12.4,5172
D07,2018,12.6,4931
D07,2018,12.600000000000001,3167
D07,2018,12.799999999999999,167
D07,2018,12.8,7448
D07,2018,13.0,6847
D07,2018,13.2,6383
D07,2018,13.200000000000001,29
D07,2018,13.399999999999999,2495
D07,2018,13.4,3330
D07,2018,13.6,3452
D07,2018,13.600000000000001,1881
D07,2018,13.799999999999999,260
D07,2018,13.8,4776
D07,2018,14.0,4566
D07,2018,14.2,4190
D07,2018,14.200000000000001,80
D07,2018,14.399999999999999,1931
D07,2018,14.4,2075
D07,2018,14.6,2466
D07,2018,14.600000000000001,1109
D07,2018,14.799999999999999,482
D07,2018,14.8,2735
D07,2018,15.0,2802
D07,2018,15.2,2343
D07,2018,15.200000000000001,212
D07,2018,15.399999999999999,1161
D07,2018,15.4,1117
D07,2018,15.6,1373
