nam_hoc,mean,median,mode,std,min,max
2018,8.892307918517385,8.6,8.2,2.604963248692322,0.0,19.2
2019,10.162725035126202,10.0,9.2,3.0771909839496816,0.0,19.6
2020,11.430810567696797,11.4,12.0,3.1146511849371614,0.0,20.0
2021,12.704105795832254,12.8,12.0,3.3953893357413696,2.0,19.8
2022,11.795584738292073,11.8,12.0,3.1250342486249516,1.8,19.8
2023,11.903869774055897,12.0,12.0,3.1244012045561873,2.2,19.8
2024,12.144807841391433,12.2,12.0,2.9578610258666904,2.2,19.6
2025,11.084329778869101,11.0,11.25,2.523372095387956,1.75,20.0
