nam_hoc,mean,median,mode,std,min,max
2018,12.9567726149139,12.6,11.8,3.1754480309180826,0.0,27.6
2019,13.863850543984576,13.45,12.0,3.4739429790258742,2.5,27.65
2020,16.076499848127632,15.7,14.7,3.5300608779954787,3.0,29.1
2021,17.039749608025023,16.75,14.85,4.162432618613645,3.8,29.3
2022,17.823509240086445,17.65,17.25,3.8232596292733407,3.75,29.55
2023,18.17633215663504,18.0,17.6,3.7159270950266197,3.6,29.3
2024,19.196414134322186,19.1,18.9,3.5728392744528965,4.05,29.75
2025,20.41629187482134,20.75,21.0,2.9821138005381256,4.95,29.0
