khoi,nam_hoc,tong_diem,so_hoc_sinh
X07,2025,8.2,1
X07,2025,9.3,2
X07,2025,9.35,1
X07,2025,9.4,1
X07,2025,9.45,2
X07,2025,10.0,1
X07,2025,10.2,1
X07,2025,10.7,1
X07,2025,10.8,2
X07,2025,10.85,1
X07,2025,10.95,1
X07,2025,11.2,3
X07,2025,11.25,1
X07,2025,11.3,3
X07,2025,11.35,1
X07,2025,11.6,2
X07,2025,11.65,1
X07,2025,11.7,2
X07,2025,11.75,1
X07,2025,11.799999999999999,1
X07,2025,11.8,1
X07,2025,11.85,1
X07,2025,11.9,1
X07,2025,11.95,1
X07,2025,12.05,1
X07,2025,12.1,3
X07,2025,12.2,4
X07,2025,12.25,1
X07,2025,12.299999999999999,1
X07,2025,12.3,1
X07,2025,12.35,2
X07,2025,12.4,1
X07,2025,12.45,1
X07,2025,12.5,6
X07,2025,12.6,5
X07,2025,12.649999999999999,1
X07,2025,12.7,2
X07,2025,12.8,1
X07,2025,12.85,2
X07,2025,12.899999999999999,1
X07,2025,12.95,1
X07,2025,13.05,1
X07,2025,13.1,2
X07,2025,13.15,1
X07,2025,13.2,3
X07,2025,13.25,3
X07,2025,13.299999999999999,1
X07,2025,13.3,1
X07,2025,13.35,4
X07,2025,13.45,5
X07,2025,13.5,2
X07,2025,13.6,4
X07,2025,13.7,5
X07,2025,13.75,2
X07,2025,13.799999999999999,2
X07,2025,13.8,1
X07,2025,13.85,6
X07,2025,13.95,6
X07,2025,14.0,1
X07,2025,14.05,1
X07,2025,14.1,5
X07,2025,14.2,4
X07,2025,14.25,6
X07,2025,14.299999999999999,2
X07,2025,14.3,2
X07,2025,14.35,6
X07,2025,14.45,5
X07,2025,14.5,9
X07,2025,14.549999999999999,2
X07,2025,14.7,3
X07,2025,14.75,2
X07,2025,14.799999999999999,1
X07,2025,14.8,1
X07,2025,14.85,6
X07,2025,14.95,3
X07,2025,15.0,3
X07,2025,15.05,1
X07,2025,15.1,4
X07,2025,15.2,2
X07,2025,15.25,4
X07,2025,15.299999999999999,1
X07,2025,15.35,6
X07,2025,15.45,2
X07,2025,15.5,2
X07,2025,15.6,5
X07,2025,15.7,3
X07,2025,15.75,7
X07,2025,15.8,1
X07,2025,15.85,9
X07,2025,15.95,3
X07,2025,16.0,5
X07,2025,16.049999999999997,1
X07,2025,16.05,2
X07,2025,16.1,5
X07,2025,16.2,7
X07,2025,16.25,7
X07,2025,16.35,2
X07,2025,16.45,3
X07,2025,16.5,9
X07,2025,16.549999999999997,1
X07,2025,16.6,6
X07,2025,16.7,5
X07,2025,16.75,7
X07,2025,16.85,5
X07,2025,17.0,6
X07,2025,17.049999999999997,1
X07,2025,17.1,5
X07,2025,17.2,1
X07,2025,17.25,10
X07,2025,17.35,7
X07,2025,17.5,5
X07,2025,17.6,5
X07,2025,17.7,1
X07,2025,17.75,9
X07,2025,17.85,8
X07,2025,18.0,11
X07,2025,18.1,5
X07,2025,18.25,5
X07,2025,18.35,6
X07,2025,18.45,2
X07,2025,18.5,5
X07,2025,18.6,6
X07,2025,18.7,1
X07,2025,18.75,11
X07,2025,18.85,10
X07,2025,18.95,2
X07,2025,19.0,7
X07,2025,19.1,3
X07,2025,19.2,2
X07,2025,19.25,11
X07,2025,19.35,3
X07,2025,19.5,7
X07,2025,19.55,1
X07,2025,19.6,4
X07,2025,19.7,1
X07,2025,19.75,7
X07,2025,19.85,4
X07,2025,19.95,1
X07,2025,20.0,5
X07,2025,20.1,4
X07,2025,20.25,10
X07,2025,20.35,1
X07,2025,20.5,4
X07,2025,20.6,5
X07,2025,20.7,2
X07,2025,20.75,10
X07,2025,20.85,2
X07,2025,20.95,1
X07,2025,21.0,5
X07,2025,21.1,3
X07,2025,21.25,1
X07,2025,21.35,1
X07,2025,21.5,3
X07,2025,21.6,1
X07,2025,21.75,4
X07,2025,21.85,1
X07,2025,22.0,1
X07,2025,22.1,3
X07,2025,22.25,4
X07,2025,22.45,1
X07,2025,22.5,4
X07,2025,22.6,2
X07,2025,22.7,1
X07,2025,22.75,1
X07,2025,23.0,2
X07,2025,23.1,1
X07,2025,23.25,2
X07,2025,23.5,2
X07,2025,23.75,1
X07,2025,23.85,2
X07,2025,24.0,2
X07,2025,24.25,1
X07,2025,24.5,2
X07,2025,25.0,1
