khoi,nam_hoc,tong_diem,so_hoc_sinh
A06,2025,6.45,1
A06,2025,6.95,2
A06,2025,7.55,1
A06,2025,7.6,1
A06,2025,7.9,1
A06,2025,8.05,2
A06,2025,8.1,2
A06,2025,8.2,2
A06,2025,8.3,2
A06,2025,8.35,1
A06,2025,8.45,2
A06,2025,8.55,1
A06,2025,8.6,2
A06,2025,8.65,1
A06,2025,8.7,6
A06,2025,8.8,3
A06,2025,8.95,2
A06,2025,9.0,1
A06,2025,9.05,5
A06,2025,9.1,2
A06,2025,9.2,3
A06,2025,9.3,5
A06,2025,9.35,2
A06,2025,9.350000000000001,1
A06,2025,9.4,2
A06,2025,9.45,4
A06,2025,9.55,1
A06,2025,9.6,1
A06,2025,9.65,1
A06,2025,9.7,6
A06,2025,9.75,2
A06,2025,9.8,3
A06,2025,9.85,2
A06,2025,9.9,1
A06,2025,9.95,5
A06,2025,10.0,2
A06,2025,10.05,3
A06,2025,10.1,7
A06,2025,10.15,1
A06,2025,10.2,5
A06,2025,10.25,2
A06,2025,10.35,4
A06,2025,10.350000000000001,1
A06,2025,10.399999999999999,1
A06,2025,10.45,8
A06,2025,10.5,4
A06,2025,10.55,3
A06,2025,10.6,9
A06,2025,10.649999999999999,1
A06,2025,10.7,10
A06,2025,10.75,5
A06,2025,10.8,4
A06,2025,10.85,4
A06,2025,10.9,2
A06,2025,10.95,8
A06,2025,11.0,3
A06,2025,11.05,2
A06,2025,11.1,3
A06,2025,11.15,4
A06,2025,11.2,9
A06,2025,11.25,1
A06,2025,11.3,4
A06,2025,11.35,2
A06,2025,11.4,3
A06,2025,11.45,6
A06,2025,11.5,3
A06,2025,11.55,7
A06,2025,11.6,5
A06,2025,11.649999999999999,2
A06,2025,11.65,3
A06,2025,11.7,7
A06,2025,11.75,7
A06,2025,11.8,3
A06,2025,11.85,5
A06,2025,11.9,2
A06,2025,11.95,6
A06,2025,12.05,8
A06,2025,12.1,8
A06,2025,12.15,5
A06,2025,12.2,9
A06,2025,12.25,3
A06,2025,12.3,2
A06,2025,12.35,11
A06,2025,12.399999999999999,1
A06,2025,12.4,6
A06,2025,12.45,5
A06,2025,12.5,4
A06,2025,12.55,3
A06,2025,12.6,13
A06,2025,12.65,2
A06,2025,12.7,6
A06,2025,12.75,6
A06,2025,12.8,3
A06,2025,12.85,8
A06,2025,12.899999999999999,2
A06,2025,12.9,1
A06,2025,12.95,14
A06,2025,13.0,8
A06,2025,13.049999999999999,2
A06,2025,13.05,6
A06,2025,13.1,9
A06,2025,13.15,1
A06,2025,13.2,6
A06,2025,13.25,8
A06,2025,13.3,7
A06,2025,13.35,7
A06,2025,13.399999999999999,1
A06,2025,13.4,2
A06,2025,13.45,7
A06,2025,13.5,5
A06,2025,13.55,3
A06,2025,13.6,11
A06,2025,13.7,8
A06,2025,13.75,2
A06,2025,13.799999999999999,2
A06,2025,13.8,3
A06,2025,13.85,14
A06,2025,13.95,15
A06,2025,14.0,3
A06,2025,14.05,3
A06,2025,14.1,11
A06,2025,14.2,12
A06,2025,14.25,7
A06,2025,14.299999999999999,3
A06,2025,14.3,4
A06,2025,14.35,14
A06,2025,14.399999999999999,1
A06,2025,14.4,1
A06,2025,14.45,12
A06,2025,14.5,3
A06,2025,14.549999999999999,1
A06,2025,14.55,5
A06,2025,14.6,13
A06,2025,14.649999999999999,2
A06,2025,14.7,10
A06,2025,14.75,5
A06,2025,14.799999999999999,1
A06,2025,14.8,1
A06,2025,14.85,10
A06,2025,14.95,10
A06,2025,15.0,9
A06,2025,15.049999999999999,3
A06,2025,15.1,11
A06,2025,15.2,11
A06,2025,15.25,4
A06,2025,15.299999999999999,4
A06,2025,15.3,1
A06,2025,15.35,16
A06,2025,15.4,1
A06,2025,15.45,11
A06,2025,15.5,7
A06,2025,15.549999999999999,2
A06,2025,15.55,2
A06,2025,15.6,18
A06,2025,15.649999999999999,1
A06,2025,15.7,12
