nam_hoc,mean,median,mode,std,min,max
2018,12.92972546015941,12.75,11.55,2.8801948301022446,0.0,24.8
2019,14.495307025925218,14.45,13.6,3.288452256044831,0.0,27.85
2020,13.75,13.75,13.75,,13.75,13.75
2025,15.248606016140865,15.35,15.6,3.368824349439927,6.45,25.5
