nam_hoc,mean,median,mode,std,min,max
2018,27.843651293588305,28.55,28.0,7.659485307473745,5.25,50.6
2019,30.188076655052267,30.700000000000003,29.4,7.5206649704186725,0.5,51.4
2021,35.96732455193263,36.9,38.25,8.143095456763934,3.0,56.400000000000006
2022,34.93123044397463,35.85,36.0,7.898637965928972,7.75,54.2
2023,36.01880980861244,36.85,37.3,7.526710400338239,3.5,54.2
2024,36.778771337832474,37.95,39.25,8.076100314285162,2.5,55.3
2025,23.314440467219292,23.450000000000003,25.25,4.766788893918384,5.5,40.85
