nam_hoc,mean,median,mode,std,min,max
2023,35.29985742962727,37.1,40.85,8.729795468058514,1.5,56.05
2024,36.75645064739269,38.55,41.4,8.449307012239357,2.5,57.150000000000006
2025,23.60180597714262,23.85,25.5,4.436364004406939,2.4,46.65
