nam_hoc,mean,median,mode,std,min,max
2018,28.05431478109413,28.35,29.1,7.195124260983413,0.0,62.9
2019,30.485250177290993,30.950000000000003,32.6,7.912387795161176,0.0,67.2
2021,34.275625,35.6,34.85,9.216906689919263,8.6,53.55
2022,35.6751132004513,36.8,37.15,7.846649334422357,4.0,54.3
2023,35.920863580381074,37.2,38.45,8.219416824407423,0.75,54.45
2024,36.80694301240072,38.25,40.95,8.133622817619512,1.5,55.400000000000006
2025,23.739817614424414,23.75,26.0,4.8118579950587685,3.95,47.25
