nam_hoc,mean,median,mode,std,min,max
2023,39.69701972555746,42.6,45.3,9.513220079481432,6.6,56.900000000000006
2024,40.77354310846646,44.2,46.05,9.741756575244233,7.0,57.15
2025,27.174443839922624,27.5,29.0,4.2879160259731,5.75,48.5
