nam_hoc,mean,median,mode,std,min,max
2023,32.10777600319426,32.7,28.9,8.9096528250765,6.75,53.9
2024,33.15518343625136,34.1,36.9,8.755047281946815,5.92,54.1
2025,21.871017576318224,21.75,25.5,4.977832287887022,1.25,41.6
