khoi,nam_hoc,tong_diem,so_hoc_sinh
X61,2025,10.05,1
X61,2025,11.7,1
X61,2025,13.1,1
X61,2025,13.75,1
X61,2025,13.899999999999999,1
X61,2025,14.1,1
X61,2025,14.25,1
X61,2025,14.35,1
X61,2025,14.85,1
X61,2025,14.95,1
X61,2025,15.0,4
X61,2025,15.1,1
X61,2025,15.35,3
X61,2025,15.5,1
X61,2025,15.6,2
X61,2025,15.75,2
X61,2025,15.95,1
X61,2025,16.0,1
X61,2025,16.049999999999997,1
X61,2025,16.2,1
X61,2025,16.25,2
X61,2025,16.35,2
X61,2025,16.45,1
X61,2025,16.5,3
X61,2025,16.6,2
X61,2025,16.75,3
X61,2025,16.85,2
X61,2025,17.0,2
X61,2025,17.1,2
X61,2025,17.2,1
X61,2025,17.25,4
X61,2025,17.35,6
X61,2025,17.5,8
X61,2025,17.6,3
X61,2025,17.7,2
X61,2025,17.75,5
X61,2025,17.85,8
X61,2025,17.95,2
X61,2025,18.0,5
X61,2025,18.1,10
X61,2025,18.2,2
X61,2025,18.25,8
X61,2025,18.35,7
X61,2025,18.45,1
X61,2025,18.5,13
X61,2025,18.549999999999997,1
X61,2025,18.6,10
X61,2025,18.75,9
X61,2025,18.85,2
X61,2025,18.95,3
X61,2025,19.0,16
X61,2025,19.1,8
X61,2025,19.25,10
X61,2025,19.35,9
X61,2025,19.5,16
X61,2025,19.6,9
X61,2025,19.7,1
X61,2025,19.75,18
X61,2025,19.85,13
X61,2025,19.95,1
X61,2025,20.0,21
X61,2025,20.08,1
X61,2025,20.1,8
X61,2025,20.25,16
X61,2025,20.35,4
X61,2025,20.45,2
X61,2025,20.5,17
X61,2025,20.6,7
X61,2025,20.7,1
X61,2025,20.75,19
X61,2025,20.85,9
X61,2025,21.0,16
X61,2025,21.1,4
X61,2025,21.2,2
X61,2025,21.25,20
X61,2025,21.35,5
X61,2025,21.45,2
X61,2025,21.5,14
X61,2025,21.6,2
X61,2025,21.75,27
X61,2025,21.85,1
X61,2025,21.95,1
X61,2025,22.0,13
X61,2025,22.25,14
X61,2025,22.35,2
X61,2025,22.5,11
X61,2025,22.6,2
X61,2025,22.75,9
X61,2025,22.85,3
X61,2025,23.0,8
X61,2025,23.1,1
X61,2025,23.25,8
X61,2025,23.35,2
X61,2025,23.5,6
X61,2025,23.6,3
X61,2025,23.75,7
X61,2025,24.0,3
X61,2025,24.25,3
X61,2025,24.5,3
X61,2025,25.0,1
X61,2025,25.75,1
X61,2025,26.0,2
