nam_hoc,mean,median,mode,std,min,max
2018,14.85118568661668,14.75,14.65,3.1707949125595367,0.75,27.35
2019,16.21692003404937,16.2,15.95,3.3086838133297167,3.1,27.05
2020,18.803027633231014,18.85,19.0,2.989890875679703,3.6,27.85
2021,19.854325087770157,20.1,20.45,3.2456361602496147,6.3,28.3
2022,19.25995876515203,19.35,19.0,3.164212039728758,4.75,28.55
2023,19.784420409453244,19.9,19.85,3.1422066878660737,6.15,28.8
2024,20.22238906984276,20.4,20.75,3.159522862471582,5.2,29.05
2025,20.005474428749057,20.0,21.25,2.8586679227597824,6.0,29.0
