khoi,nam_hoc,tong_diem,so_hoc_sinh
X73,2025,6.050000000000001,1
X73,2025,6.45,1
X73,2025,7.55,1
X73,2025,8.05,1
X73,2025,8.1,1
X73,2025,8.5,1
X73,2025,8.65,1
X73,2025,8.7,1
X73,2025,8.8,1
X73,2025,8.85,1
X73,2025,8.95,1
X73,2025,9.049999999999999,1
X73,2025,9.1,1
X73,2025,9.15,1
X73,2025,9.2,2
X73,2025,9.25,1
X73,2025,9.35,3
X73,2025,9.45,1
X73,2025,9.5,2
X73,2025,9.55,1
X73,2025,9.7,3
X73,2025,9.85,2
X73,2025,9.9,1
X73,2025,9.95,1
X73,2025,10.0,1
X73,2025,10.2,2
X73,2025,10.25,1
X73,2025,10.3,1
X73,2025,10.35,1
X73,2025,10.5,1
X73,2025,10.6,2
X73,2025,10.7,2
X73,2025,10.75,1
X73,2025,10.85,2
X73,2025,10.95,2
X73,2025,11.0,1
X73,2025,11.05,3
X73,2025,11.1,4
X73,2025,11.15,1
X73,2025,11.2,2
X73,2025,11.25,4
X73,2025,11.3,2
X73,2025,11.35,6
X73,2025,11.45,4
X73,2025,11.5,4
X73,2025,11.55,2
X73,2025,11.6,3
X73,2025,11.7,2
X73,2025,11.75,6
X73,2025,11.8,1
X73,2025,11.85,5
X73,2025,11.95,5
X73,2025,12.0,1
X73,2025,12.05,3
X73,2025,12.1,5
X73,2025,12.2,6
X73,2025,12.25,5
X73,2025,12.3,4
X73,2025,12.35,7
X73,2025,12.399999999999999,1
X73,2025,12.45,7
X73,2025,12.5,2
X73,2025,12.55,1
X73,2025,12.6,7
X73,2025,12.649999999999999,1
X73,2025,12.7,2
X73,2025,12.75,3
X73,2025,12.8,2
X73,2025,12.85,10
X73,2025,12.95,12
X73,2025,13.0,3
X73,2025,13.049999999999999,1
X73,2025,13.1,12
X73,2025,13.2,7
X73,2025,13.25,8
X73,2025,13.3,4
X73,2025,13.35,10
X73,2025,13.45,9
X73,2025,13.5,5
X73,2025,13.549999999999999,2
X73,2025,13.55,1
X73,2025,13.6,11
X73,2025,13.7,10
X73,2025,13.75,9
X73,2025,13.799999999999999,2
X73,2025,13.85,10
X73,2025,13.899999999999999,1
X73,2025,13.95,10
X73,2025,14.0,3
X73,2025,14.049999999999999,2
X73,2025,14.05,2
X73,2025,14.1,16
X73,2025,14.2,9
X73,2025,14.25,15
X73,2025,14.299999999999999,1
X73,2025,14.3,1
X73,2025,14.35,5
X73,2025,14.45,10
X73,2025,14.5,12
X73,2025,14.549999999999999,1
X73,2025,14.6,16
X73,2025,14.65,1
X73,2025,14.7,7
X73,2025,14.75,12
X73,2025,14.799999999999999,1
X73,2025,14.8,1
X73,2025,14.85,23
X73,2025,14.95,7
X73,2025,15.0,8
X73,2025,15.049999999999999,1
X73,2025,15.05,1
X73,2025,15.1,26
X73,2025,15.149999999999999,1
X73,2025,15.2,9
X73,2025,15.25,17
X73,2025,15.299999999999999,2
X73,2025,15.3,1
X73,2025,15.35,30
X73,2025,15.399999999999999,2
X73,2025,15.45,20
X73,2025,15.5,25
X73,2025,15.549999999999999,2
X73,2025,15.55,1
X73,2025,15.6,26
X73,2025,15.7,9
X73,2025,15.75,26
X73,2025,15.799999999999999,1
X73,2025,15.83,1
X73,2025,15.85,36
X73,2025,15.95,7
X73,2025,16.0,33
X73,2025,16.049999999999997,1
X73,2025,16.05,2
X73,2025,16.1,39
X73,2025,16.2,6
X73,2025,16.25,36
X73,2025,16.299999999999997,1
X73,2025,16.3,3
X73,2025,16.35,34
X73,2025,16.380000000000003,1
X73,2025,16.4,1
X73,2025,16.45,15
X73,2025,16.5,32
X73,2025,16.549999999999997,1
X73,2025,16.55,2
X73,2025,16.6,47
X73,2025,16.7,12
X73,2025,16.75,41
X73,2025,16.799999999999997,1
X73,2025,16.8,1
X73,2025,16.85,39
X73,2025,16.869999999999997,1
X73,2025,16.9,1
X73,2025,16.93,1
X73,2025,16.95,15
X73,2025,17.0,39
X73,2025,17.049999999999997,3
X73,2025,17.05,1
X73,2025,17.1,41
X73,2025,17.119999999999997,1
X73,2025,17.2,11
X73,2025,17.25,61
X73,2025,17.299999999999997,2
X73,2025,17.3,1
X73,2025,17.35,50
X73,2025,17.45,11
X73,2025,17.5,55
X73,2025,17.549999999999997,3
X73,2025,17.55,2
X73,2025,17.6,45
X73,2025,17.67,1
X73,2025,17.7,20
X73,2025,17.75,62
X73,2025,17.78,1
X73,2025,17.799999999999997,1
X73,2025,17.8,2
X73,2025,17.85,46
X73,2025,17.9,1
X73,2025,17.95,13
X73,2025,18.0,62
X73,2025,18.049999999999997,1
X73,2025,18.05,2
X73,2025,18.1,39
X73,2025,18.2,12
X73,2025,18.25,84
X73,2025,18.299999999999997,2
X73,2025,18.3,1
X73,2025,18.35,57
X73,2025,18.45,21
X73,2025,18.5,73
X73,2025,18.6,59
X73,2025,18.67,1
X73,2025,18.7,10
X73,2025,18.75,81
X73,2025,18.799999999999997,1
X73,2025,18.8,1
X73,2025,18.85,47
X73,2025,18.92,1
X73,2025,18.95,14
X73,2025,19.0,84
X73,2025,19.049999999999997,2
X73,2025,19.1,55
X73,2025,19.18,1
X73,2025,19.2,12
X73,2025,19.25,99
X73,2025,19.3,2
X73,2025,19.35,51
X73,2025,19.45,11
X73,2025,19.5,92
X73,2025,19.55,1
X73,2025,19.6,68
X73,2025,19.68,1
X73,2025,19.7,5
X73,2025,19.75,114
X73,2025,19.85,55
X73,2025,19.92,1
X73,2025,19.95,11
X73,2025,20.0,112
X73,2025,20.08,1
X73,2025,20.1,50
X73,2025,20.17,1
X73,2025,20.2,5
X73,2025,20.25,104
X73,2025,20.299999999999997,1
X73,2025,20.35,40
X73,2025,20.45,5
X73,2025,20.5,128
X73,2025,20.6,40
X73,2025,20.7,8
X73,2025,20.75,109
X73,2025,20.77,1
X73,2025,20.85,55
X73,2025,20.92,1
X73,2025,20.95,4
X73,2025,21.0,104
X73,2025,21.08,1
X73,2025,21.1,55
X73,2025,21.2,4
X73,2025,21.25,96
X73,2025,21.3,1
X73,2025,21.35,47
X73,2025,21.42,1
X73,2025,21.45,3
X73,2025,21.5,129
X73,2025,21.6,36
X73,2025,21.67,1
X73,2025,21.7,1
X73,2025,21.75,108
X73,2025,21.83,1
X73,2025,21.85,47
X73,2025,21.95,4
X73,2025,22.0,118
X73,2025,22.1,32
X73,2025,22.2,1
X73,2025,22.25,117
X73,2025,22.33,1
X73,2025,22.35,28
X73,2025,22.45,4
X73,2025,22.5,86
X73,2025,22.6,23
X73,2025,22.68,1
X73,2025,22.7,1
X73,2025,22.75,108
X73,2025,22.85,16
X73,2025,22.95,1
X73,2025,23.0,96
X73,2025,23.05,1
X73,2025,23.08,1
X73,2025,23.1,17
X73,2025,23.25,79
X73,2025,23.35,25
X73,2025,23.5,74
X73,2025,23.6,16
X73,2025,23.75,61
X73,2025,23.85,5
X73,2025,24.0,65
X73,2025,24.1,2
X73,2025,24.25,50
X73,2025,24.35,2
X73,2025,24.5,40
X73,2025,24.6,3
X73,2025,24.67,1
X73,2025,24.75,47
X73,2025,24.85,2
X73,2025,25.0,25
X73,2025,25.1,4
X73,2025,25.16,1
X73,2025,25.25,17
X73,2025,25.35,1
X73,2025,25.5,19
X73,2025,25.75,17
X73,2025,25.85,2
X73,2025,26.0,16
X73,2025,26.1,1
X73,2025,26.25,2
X73,2025,26.35,1
X73,2025,26.5,5
X73,2025,26.6,2
X73,2025,26.75,3
X73,2025,27.0,2
X73,2025,27.25,3
X73,2025,27.5,1
