khoi,nam_hoc,tong_diem,so_hoc_sinh
X08,2025,7.9,1
X08,2025,10.85,1
X08,2025,11.45,1
X08,2025,11.5,1
X08,2025,12.2,1
X08,2025,12.35,1
X08,2025,12.45,2
X08,2025,12.5,1
X08,2025,12.6,1
X08,2025,12.85,3
X08,2025,13.0,2
X08,2025,13.05,1
X08,2025,13.1,5
X08,2025,13.2,2
X08,2025,13.3,1
X08,2025,13.35,1
X08,2025,13.45,1
X08,2025,13.6,2
X08,2025,13.65,1
X08,2025,13.7,1
X08,2025,13.8,1
X08,2025,13.85,4
X08,2025,13.95,1
X08,2025,14.0,1
X08,2025,14.1,1
X08,2025,14.15,1
X08,2025,14.2,2
X08,2025,14.3,1
X08,2025,14.35,1
X08,2025,14.5,2
X08,2025,14.6,3
X08,2025,14.649999999999999,1
X08,2025,14.7,1
X08,2025,14.75,2
X08,2025,14.85,1
X08,2025,14.95,1
X08,2025,15.0,2
X08,2025,15.05,1
X08,2025,15.1,8
X08,2025,15.2,4
X08,2025,15.25,2
X08,2025,15.35,3
X08,2025,15.45,2
X08,2025,15.5,2
X08,2025,15.55,2
X08,2025,15.6,4
X08,2025,15.65,1
X08,2025,15.7,9
X08,2025,15.75,4
X08,2025,15.85,4
X08,2025,15.95,11
X08,2025,16.0,4
X08,2025,16.05,2
X08,2025,16.1,10
X08,2025,16.2,4
X08,2025,16.25,8
X08,2025,16.3,2
X08,2025,16.35,10
X08,2025,16.45,5
X08,2025,16.5,8
X08,2025,16.549999999999997,1
X08,2025,16.55,2
X08,2025,16.6,11
X08,2025,16.7,3
X08,2025,16.75,7
X08,2025,16.85,8
X08,2025,16.95,2
X08,2025,17.0,9
X08,2025,17.1,10
X08,2025,17.2,2
X08,2025,17.25,11
X08,2025,17.35,9
X08,2025,17.45,3
X08,2025,17.5,11
X08,2025,17.6,7
X08,2025,17.7,6
X08,2025,17.75,5
X08,2025,17.85,11
X08,2025,17.95,2
X08,2025,18.0,10
X08,2025,18.1,8
X08,2025,18.2,2
X08,2025,18.25,15
X08,2025,18.35,15
X08,2025,18.45,1
X08,2025,18.5,13
X08,2025,18.6,11
X08,2025,18.7,1
X08,2025,18.75,6
X08,2025,18.85,5
X08,2025,18.95,4
X08,2025,19.0,12
X08,2025,19.1,9
X08,2025,19.2,4
X08,2025,19.25,8
X08,2025,19.35,4
X08,2025,19.5,10
X08,2025,19.6,7
X08,2025,19.7,2
X08,2025,19.75,10
X08,2025,19.85,6
X08,2025,19.95,1
X08,2025,20.0,5
X08,2025,20.1,8
X08,2025,20.2,3
X08,2025,20.25,7
X08,2025,20.35,5
X08,2025,20.45,1
X08,2025,20.5,6
X08,2025,20.6,5
X08,2025,20.7,1
X08,2025,20.75,8
X08,2025,20.85,2
X08,2025,20.95,1
X08,2025,21.0,5
X08,2025,21.1,2
X08,2025,21.25,10
X08,2025,21.35,4
X08,2025,21.45,1
X08,2025,21.5,4
X08,2025,21.75,4
X08,2025,22.0,4
X08,2025,22.1,1
X08,2025,22.2,1
X08,2025,22.25,4
X08,2025,22.35,1
X08,2025,22.5,1
X08,2025,22.6,1
X08,2025,22.75,1
X08,2025,23.0,4
X08,2025,23.1,1
X08,2025,23.25,1
X08,2025,23.5,3
X08,2025,24.0,1
X08,2025,24.5,3
