khoi,nam_hoc,tong_diem,so_hoc_sinh
X26,2025,8.35,1
X26,2025,8.6,1
X26,2025,8.7,1
X26,2025,8.75,1
X26,2025,9.1,1
X26,2025,9.6,1
X26,2025,9.7,2
X26,2025,9.85,2
X26,2025,9.95,1
X26,2025,10.05,1
X26,2025,10.1,2
X26,2025,10.2,2
X26,2025,10.25,1
X26,2025,10.45,3
X26,2025,10.6,1
X26,2025,10.7,2
X26,2025,10.75,1
X26,2025,10.8,3
X26,2025,10.85,3
X26,2025,10.899999999999999,1
X26,2025,10.95,1
X26,2025,11.0,1
X26,2025,11.05,1
X26,2025,11.1,4
X26,2025,11.2,4
X26,2025,11.25,3
X26,2025,11.3,2
X26,2025,11.35,3
X26,2025,11.45,3
X26,2025,11.5,7
X26,2025,11.6,3
X26,2025,11.7,3
X26,2025,11.75,2
X26,2025,11.85,3
X26,2025,11.95,1
X26,2025,12.0,6
X26,2025,12.1,7
X26,2025,12.2,7
X26,2025,12.25,4
X26,2025,12.35,12
X26,2025,12.4,1
X26,2025,12.45,1
X26,2025,12.5,9
X26,2025,12.6,12
X26,2025,12.7,2
X26,2025,12.75,14
X26,2025,12.8,1
X26,2025,12.85,15
X26,2025,12.95,4
X26,2025,13.0,9
X26,2025,13.1,15
X26,2025,13.2,7
X26,2025,13.25,12
X26,2025,13.35,16
X26,2025,13.45,3
X26,2025,13.5,11
X26,2025,13.55,2
X26,2025,13.6,20
X26,2025,13.7,6
X26,2025,13.75,16
X26,2025,13.85,18
X26,2025,13.95,4
X26,2025,14.0,22
X26,2025,14.05,3
X26,2025,14.1,17
X26,2025,14.2,7
X26,2025,14.25,11
X26,2025,14.3,1
X26,2025,14.35,27
X26,2025,14.45,5
X26,2025,14.5,25
X26,2025,14.55,2
X26,2025,14.6,16
X26,2025,14.7,5
X26,2025,14.75,16
X26,2025,14.8,1
X26,2025,14.85,20
X26,2025,14.95,8
X26,2025,15.0,28
X26,2025,15.1,31
X26,2025,15.2,8
X26,2025,15.25,28
X26,2025,15.35,29
X26,2025,15.45,9
X26,2025,15.5,24
X26,2025,15.55,1
X26,2025,15.6,15
X26,2025,15.7,4
X26,2025,15.75,38
X26,2025,15.85,21
X26,2025,15.95,4
X26,2025,16.0,47
X26,2025,16.05,2
X26,2025,16.1,21
X26,2025,16.2,4
X26,2025,16.25,39
X26,2025,16.35,35
X26,2025,16.45,8
X26,2025,16.5,44
X26,2025,16.6,19
X26,2025,16.7,8
X26,2025,16.75,44
X26,2025,16.85,28
X26,2025,16.95,5
X26,2025,17.0,39
X26,2025,17.05,1
X26,2025,17.1,28
X26,2025,17.2,2
X26,2025,17.25,40
X26,2025,17.3,1
X26,2025,17.35,29
X26,2025,17.45,9
X26,2025,17.5,46
X26,2025,17.6,21
X26,2025,17.7,2
X26,2025,17.75,41
X26,2025,17.85,25
X26,2025,17.95,5
X26,2025,18.0,45
X26,2025,18.1,26
X26,2025,18.2,5
X26,2025,18.25,49
X26,2025,18.35,20
X26,2025,18.45,4
X26,2025,18.5,39
X26,2025,18.55,1
X26,2025,18.6,19
X26,2025,18.7,3
X26,2025,18.75,45
X26,2025,18.85,25
X26,2025,18.95,2
X26,2025,19.0,37
X26,2025,19.1,15
X26,2025,19.2,1
X26,2025,19.25,50
X26,2025,19.35,26
X26,2025,19.45,2
X26,2025,19.5,38
X26,2025,19.6,20
X26,2025,19.7,1
X26,2025,19.75,43
X26,2025,19.85,17
X26,2025,20.0,37
X26,2025,20.1,13
X26,2025,20.2,1
X26,2025,20.25,47
X26,2025,20.35,8
X26,2025,20.45,1
X26,2025,20.5,43
X26,2025,20.6,15
X26,2025,20.7,1
X26,2025,20.75,42
X26,2025,20.85,10
X26,2025,20.95,1
X26,2025,21.0,37
X26,2025,21.1,6
X26,2025,21.25,38
X26,2025,21.35,7
X26,2025,21.5,26
X26,2025,21.6,6
X26,2025,21.7,2
X26,2025,21.75,33
X26,2025,21.85,14
X26,2025,22.0,21
X26,2025,22.1,12
X26,2025,22.2,1
X26,2025,22.25,30
X26,2025,22.35,5
X26,2025,22.5,30
X26,2025,22.6,8
X26,2025,22.7,1
X26,2025,22.75,28
X26,2025,22.85,6
X26,2025,23.0,31
X26,2025,23.1,3
X26,2025,23.25,28
X26,2025,23.35,2
X26,2025,23.5,23
X26,2025,23.6,1
X26,2025,23.75,28
X26,2025,23.85,3
X26,2025,24.0,22
X26,2025,24.1,3
X26,2025,24.25,17
X26,2025,24.35,3
X26,2025,24.5,17
X26,2025,24.6,1
X26,2025,24.75,26
X26,2025,24.85,1
X26,2025,25.0,17
X26,2025,25.2,1
X26,2025,25.25,15
X26,2025,25.35,1
X26,2025,25.5,20
X26,2025,25.75,7
X26,2025,25.85,1
X26,2025,26.0,13
X26,2025,26.25,6
X26,2025,26.5,8
X26,2025,26.75,10
X26,2025,27.0,14
X26,2025,27.25,2
X26,2025,27.5,4
X26,2025,27.75,3
X26,2025,28.0,1
X26,2025,28.25,1
X26,2025,28.75,1
X26,2025,29.25,1
