nam_hoc,mean,median,mode,std,min,max
2018,15.139512704763503,15.15,15.1,3.235351383230831,0.0,29.55
2019,16.845799584678037,17.05,17.8,3.381396181347022,0.0,29.8
2020,20.338766055504074,20.55,21.5,3.0812310870080695,2.9,29.8
2021,19.97253885687781,20.15,21.0,3.0988894111842433,4.4,30.0
2022,19.40393311271436,19.55,20.45,3.155483022278096,4.3,29.35
2023,20.604732802553663,20.85,21.6,2.7762874029055955,4.5,29.8
2024,20.531107449509328,20.75,21.2,2.9818355862513357,3.2,29.55
2025,18.340639818053077,18.1,22.75,4.501786370842215,3.2,30.0
