khoi,nam_hoc,tong_diem,so_hoc_sinh
B00,2018,0.0,275
B00,2018,2.2,1
B00,2018,2.4,2
B00,2018,2.6,3
B00,2018,2.8,1
B00,2018,3.1,1
B00,2018,3.2,1
B00,2018,3.6,1
B00,2018,3.8,2
B00,2018,4.0,2
B00,2018,4.1,1
B00,2018,4.2,1
B00,2018,4.25,1
B00,2018,4.3,1
B00,2018,4.4,1
B00,2018,4.5,1
B00,2018,4.55,2
B00,2018,4.6,2
B00,2018,4.65,3
B00,2018,4.7,2
B00,2018,4.75,3
B00,2018,4.8,1
B00,2018,4.85,3
B00,2018,4.9,2
B00,2018,4.95,8
B00,2018,5.05,3
B00,2018,5.1,6
B00,2018,5.15,4
B00,2018,5.2,8
B00,2018,5.25,7
B00,2018,5.3,4
B00,2018,5.35,6
B00,2018,5.4,10
B00,2018,5.45,7
B00,2018,5.5,10
B00,2018,5.55,14
B00,2018,5.6,6
B00,2018,5.65,14
B00,2018,5.7,18
B00,2018,5.75,12
B00,2018,5.8,17
B00,2018,5.85,19
B00,2018,5.9,23
B00,2018,5.95,16
B00,2018,6.0,27
B00,2018,6.05,34
B00,2018,6.1,24
B00,2018,6.15,35
B00,2018,6.2,23
B00,2018,6.25,45
B00,2018,6.3,31
B00,2018,6.35,39
B00,2018,6.4,57
B00,2018,6.45,47
B00,2018,6.5,53
B00,2018,6.55,60
B00,2018,6.6,68
B00,2018,6.65,78
B00,2018,6.7,68
B00,2018,6.75,66
B00,2018,6.8,93
B00,2018,6.85,80
B00,2018,6.9,78
B00,2018,6.95,96
B00,2018,7.0,95
B00,2018,7.05,108
B00,2018,7.1,106
B00,2018,7.15,113
B00,2018,7.2,132
B00,2018,7.25,121
B00,2018,7.3,139
B00,2018,7.35,127
B00,2018,7.4,142
B00,2018,7.45,136
B00,2018,7.5,149
B00,2018,7.55,170
B00,2018,7.6,192
B00,2018,7.65,179
B00,2018,7.7,195
B00,2018,7.75,186
B00,2018,7.8,191
B00,2018,7.85,197
B00,2018,7.9,227
B00,2018,7.95,227
B00,2018,8.0,263
B00,2018,8.05,252
B00,2018,8.1,267
B00,2018,8.15,258
B00,2018,8.2,287
B00,2018,8.25,303
B00,2018,8.3,294
B00,2018,8.35,290
B00,2018,8.4,302
B00,2018,8.45,324
B00,2018,8.5,297
B00,2018,8.55,314
B00,2018,8.6,340
B00,2018,8.65,370
B00,2018,8.7,348
B00,2018,8.75,368
B00,2018,8.8,402
B00,2018,8.85,341
B00,2018,8.9,405
B00,2018,8.95,405
B00,2018,9.0,402
B00,2018,9.05,453
B00,2018,9.1,441
B00,2018,9.15,460
B00,2018,9.2,402
B00,2018,9.25,470
B00,2018,9.3,523
B00,2018,9.35,461
B00,2018,9.4,534
B00,2018,9.45,549
B00,2018,9.5,549
B00,2018,9.55,595
B00,2018,9.6,550
B00,2018,9.65,569
B00,2018,9.7,593
B00,2018,9.75,582
B00,2018,9.8,626
B00,2018,9.85,604
B00,2018,9.9,646
B00,2018,9.95,654
B00,2018,10.0,633
B00,2018,10.05,696
B00,2018,10.1,630
B00,2018,10.15,656
B00,2018,10.2,761
B00,2018,10.25,721
B00,2018,10.3,733
B00,2018,10.35,767
B00,2018,10.4,758
B00,2018,10.45,803
B00,2018,10.5,776
B00,2018,10.55,836
B00,2018,10.6,817
B00,2018,10.65,826
B00,2018,10.7,924
B00,2018,10.75,874
B00,2018,10.8,926
B00,2018,10.85,961
B00,2018,10.9,950
B00,2018,10.95,960
B00,2018,11.0,1006
B00,2018,11.05,1000
B00,2018,11.1,1037
B00,2018,11.15,1020
B00,2018,11.2,1049
B00,2018,11.25,1062
B00,2018,11.3,1107
B00,2018,11.35,1157
B00,2018,11.4,1157
B00,2018,11.45,1174
B00,2018,11.5,1171
B00,2018,11.55,1260
B00,2018,11.6,1236
B00,2018,11.65,1272
B00,2018,11.7,1217
B00,2018,11.75,1309
