nam_hoc,mean,median,mode,std,min,max
2018,15.358085029272372,15.25,15.25,2.8369044036918107,0.75,26.75
2019,15.842206154987021,15.75,15.75,2.836077509902285,4.5,25.5
2020,15.0,15.0,15.0,,15.0,15.0
2025,20.525681270096463,20.6,21.75,2.3172263306453376,9.6,27.25
