nam_hoc,mean,median,mode,std,min,max
2023,34.050515495931926,35.85,38.7,9.329649610036203,2.6,55.400000000000006
2024,36.15132232393945,38.1,38.95,9.059763793621155,0.5,55.55
2025,23.76678062225049,24.1,27.0,5.020549710170469,2.2,45.35
