nam_hoc,mean,median,mode,std,min,max
2018,15.045117607877446,15.25,15.0,2.8003518843068873,0.75,26.0
2019,15.908240425538436,16.0,16.5,2.743769984600747,1.5,26.75
2020,19.098696963617613,19.25,19.5,2.47976781255015,3.0,27.5
2021,18.673614446003253,18.75,19.25,2.594539160432676,5.75,28.0
2022,18.37888079348364,18.5,18.5,2.722912243453624,5.0,28.0
2023,19.944415817106893,20.25,20.75,2.5921983257762817,6.25,28.0
2024,20.266246440014243,20.5,21.25,2.7410972885554887,2.75,28.5
2025,17.529258453628632,17.5,18.5,2.763463021586762,4.25,28.75
