nam_hoc,mean,median,mode,std,min,max
2018,11.567420349434737,11.45,10.95,2.4866618021098956,0.0,25.0
2019,12.768620360044608,12.8,12.15,2.9189189314183412,0.0,23.8
2020,11.5,11.5,11.5,,11.5,11.5
2025,13.900461725394896,13.85,13.6,2.856934809236284,5.2,26.25
