nam_hoc,mean,median,mode,std,min,max
2023,37.39792829049666,39.5,42.55,8.825034931063279,2.2,55.85
2024,38.8534601557819,41.15,42.95,9.061294339901647,5.25,57.45
2025,25.525841854890068,25.85,28.75,4.668439653913203,1.25,49.75
