nam_hoc,mean,median,mode,std,min,max
2018,15.236662195019704,15.25,15.0,2.727268031009562,0.75,25.25
2019,15.559113327894387,15.5,16.0,2.6708324212406294,4.75,26.25
2020,15.0,15.0,15.0,,15.0,15.0
2025,19.32014705882353,19.35,20.5,2.329730239180128,11.1,25.5
