nam_hoc,mon_hoc,diem,so_hoc_sinh
2025,hoa_hoc,4.8,18
2025,hoa_hoc,4.85,3857
2025,hoa_hoc,4.95,524
2025,hoa_hoc,5.0,7813
2025,hoa_hoc,5.05,7
2025,hoa_hoc,5.1,3720
2025,hoa_hoc,5.2,341
2025,hoa_hoc,5.25,8309
2025,hoa_hoc,5.3,6
2025,hoa_hoc,5.35,3137
2025,hoa_hoc,5.45,231
2025,hoa_hoc,5.5,8895
2025,hoa_hoc,5.55,5
2025,hoa_hoc,5.6,2846
2025,hoa_hoc,5.7,127
2025,hoa_hoc,5.75,9375
2025,hoa_hoc,5.8,1
2025,hoa_hoc,5.85,2265
2025,hoa_hoc,5.95,75
2025,hoa_hoc,6.0,9418
2025,hoa_hoc,6.1,1892
2025,hoa_hoc,6.2,56
2025,hoa_hoc,6.25,9487
2025,hoa_hoc,6.35,1415
2025,hoa_hoc,6.45,30
2025,hoa_hoc,6.5,9127
2025,hoa_hoc,6.6,1085
2025,hoa_hoc,6.7,10
2025,hoa_hoc,6.75,9169
2025,hoa_hoc,6.85,738
2025,hoa_hoc,6.95,7
2025,hoa_hoc,7.0,9023
2025,hoa_hoc,7.1,499
2025,hoa_hoc,7.2,1
2025,hoa_hoc,7.25,8574
2025,hoa_hoc,7.35,385
2025,hoa_hoc,7.5,8546
2025,hoa_hoc,7.6,205
2025,hoa_hoc,7.75,8124
2025,hoa_hoc,7.85,94
2025,hoa_hoc,8.0,7998
2025,hoa_hoc,8.1,57
2025,hoa_hoc,8.25,7471
2025,hoa_hoc,8.35,20
2025,hoa_hoc,8.5,7260
2025,hoa_hoc,8.6,1
2025,hoa_hoc,8.75,6438
2025,hoa_hoc,8.85,1
2025,hoa_hoc,9.0,5796
2025,hoa_hoc,9.25,5136
2025,hoa_hoc,9.5,3800
2025,hoa_hoc,9.75,2719
2025,hoa_hoc,10.0,627
