nam_hoc,mean,median,mode,std,min,max
2023,6.744645981019024,7.0,7.5,1.4284676902382774,0.0,10.0
2024,6.680829711587854,6.75,7.75,1.6414703285826295,0.0,10.0
2025,6.069783611630772,6.0,6.25,1.8122426993244425,0.0,10.0
