nam_hoc,mean,median,mode,std,min,max
2018,15.55642912756307,15.65,16.05,3.691077908787331,0.0,29.05
2019,17.728309333301322,18.15,19.55,3.84765183383476,0.0,29.05
2020,21.447057874280695,21.9,23.2,3.3425379431759716,0.9,29.75
2021,20.999101345352518,21.4,22.75,3.1980052713508034,4.05,29.55
2022,21.095522023770904,21.45,22.75,3.237838997873442,5.1,30.0
2023,20.774499389386996,21.15,22.1,3.0940931156371345,0.45,29.35
2024,20.904633362420014,21.3,22.8,3.3803535841126573,2.15,29.6
2025,19.384367577825184,19.25,22.0,4.3373499507040645,1.7000000000000002,30.0
