nam_hoc,mean,median,mode,std,min,max
2018,15.06917425475048,14.85,14.95,3.1307367975905778,0.0,27.85
2019,16.432751662448766,16.25,15.75,3.5652323961376617,0.0,28.95
2020,18.461628170643166,18.45,18.85,3.5745657795092636,3.4,29.4
2021,19.916844392965416,19.8,19.15,3.972747057798104,4.4,29.6
2022,18.803156270976167,18.75,18.2,3.6336252261521116,4.9,29.200000000000003
2023,19.17457710501081,19.15,18.7,3.7319963965340284,4.2,29.4
2024,19.34288391597688,19.35,19.15,3.4845185683617492,4.6,29.2
2025,18.558170675898843,18.5,18.75,2.898274481513552,4.0,29.0
