nam_hoc,mean,median,mode,std,min,max
2023,37.69226003601045,39.95,41.35,9.294401533325853,2.0,57.1
2024,39.45825925214803,41.85,45.3,9.184768906153261,1.8,57.15
2025,25.763195485464237,26.1,28.75,4.6718323917703515,3.2,48.5
