khoi,nam_hoc,tong_diem,so_hoc_sinh
X27,2025,7.85,1
X27,2025,9.3,1
X27,2025,9.45,1
X27,2025,9.8,1
X27,2025,9.95,1
X27,2025,10.2,1
X27,2025,10.45,1
X27,2025,10.75,1
X27,2025,10.8,1
X27,2025,10.85,2
X27,2025,11.25,1
X27,2025,11.35,1
X27,2025,11.45,1
X27,2025,11.5,1
X27,2025,11.6,1
X27,2025,11.7,1
X27,2025,11.85,1
X27,2025,11.95,1
X27,2025,12.0,1
X27,2025,12.2,1
X27,2025,12.25,1
X27,2025,12.35,3
X27,2025,12.45,1
X27,2025,12.5,1
X27,2025,12.6,2
X27,2025,12.85,2
X27,2025,13.0,1
X27,2025,13.1,1
X27,2025,13.25,2
X27,2025,13.45,2
X27,2025,13.5,2
X27,2025,13.7,1
X27,2025,13.75,1
X27,2025,14.05,1
X27,2025,14.1,3
X27,2025,14.2,1
X27,2025,14.25,1
X27,2025,14.35,3
X27,2025,14.5,1
X27,2025,14.6,1
X27,2025,14.7,1
X27,2025,14.75,5
X27,2025,14.95,1
X27,2025,15.25,4
X27,2025,15.35,2
X27,2025,15.5,2
X27,2025,15.55,1
X27,2025,15.75,2
X27,2025,15.85,2
X27,2025,16.1,2
X27,2025,16.25,1
X27,2025,16.35,1
X27,2025,16.5,1
X27,2025,16.75,1
X27,2025,17.1,1
X27,2025,17.25,1
X27,2025,17.45,1
X27,2025,17.5,1
X27,2025,17.6,3
X27,2025,17.75,3
X27,2025,18.0,2
X27,2025,18.1,1
X27,2025,18.25,1
X27,2025,18.5,1
X27,2025,19.0,3
X27,2025,19.25,3
X27,2025,19.35,1
X27,2025,19.5,1
X27,2025,19.85,1
X27,2025,20.0,3
X27,2025,20.1,1
X27,2025,20.35,1
X27,2025,20.5,1
X27,2025,20.75,1
X27,2025,21.0,2
X27,2025,21.25,1
X27,2025,22.5,2
