khoi,nam_hoc,tong_diem,so_hoc_sinh
X53,2025,7.65,1
X53,2025,9.25,1
X53,2025,9.6,1
X53,2025,10.55,1
X53,2025,10.799999999999999,1
X53,2025,11.45,1
X53,2025,11.55,1
X53,2025,12.049999999999999,1
X53,2025,12.1,1
X53,2025,12.6,1
X53,2025,12.7,2
X53,2025,12.85,1
X53,2025,13.1,2
X53,2025,13.25,1
X53,2025,13.299999999999999,1
X53,2025,13.35,2
X53,2025,13.45,4
X53,2025,13.6,2
X53,2025,13.649999999999999,1
X53,2025,13.7,1
X53,2025,13.85,3
X53,2025,13.9,1
X53,2025,13.95,1
X53,2025,14.0,2
X53,2025,14.149999999999999,1
X53,2025,14.2,2
X53,2025,14.3,1
X53,2025,14.5,2
X53,2025,14.6,2
X53,2025,14.7,3
X53,2025,14.75,1
X53,2025,14.799999999999999,1
X53,2025,14.85,4
X53,2025,14.95,3
X53,2025,15.0,1
X53,2025,15.05,1
X53,2025,15.1,3
X53,2025,15.2,4
X53,2025,15.25,1
X53,2025,15.3,1
X53,2025,15.35,5
X53,2025,15.45,4
X53,2025,15.5,3
X53,2025,15.549999999999999,1
X53,2025,15.6,6
X53,2025,15.7,1
X53,2025,15.75,2
X53,2025,15.85,8
X53,2025,15.95,3
X53,2025,16.0,2
X53,2025,16.049999999999997,2
X53,2025,16.05,1
X53,2025,16.1,5
X53,2025,16.2,1
X53,2025,16.25,3
X53,2025,16.35,6
X53,2025,16.4,1
X53,2025,16.45,5
X53,2025,16.5,6
X53,2025,16.549999999999997,2
X53,2025,16.55,2
X53,2025,16.6,7
X53,2025,16.65,1
X53,2025,16.7,2
X53,2025,16.75,3
X53,2025,16.85,6
X53,2025,16.95,3
X53,2025,17.0,3
X53,2025,17.1,8
X53,2025,17.2,6
X53,2025,17.25,9
X53,2025,17.299999999999997,2
X53,2025,17.35,7
X53,2025,17.45,1
X53,2025,17.5,11
X53,2025,17.6,5
X53,2025,17.75,4
X53,2025,17.799999999999997,1
X53,2025,17.85,7
X53,2025,17.95,2
X53,2025,18.0,10
X53,2025,18.05,1
X53,2025,18.1,12
X53,2025,18.2,2
X53,2025,18.25,11
X53,2025,18.3,1
X53,2025,18.35,3
X53,2025,18.45,6
X53,2025,18.5,7
X53,2025,18.6,12
X53,2025,18.75,4
X53,2025,18.85,7
X53,2025,18.9,1
X53,2025,18.95,2
X53,2025,19.0,7
X53,2025,19.049999999999997,1
X53,2025,19.1,6
X53,2025,19.2,1
X53,2025,19.25,2
X53,2025,19.35,2
X53,2025,19.45,1
X53,2025,19.5,5
X53,2025,19.6,5
X53,2025,19.7,2
X53,2025,19.75,7
X53,2025,19.8,1
X53,2025,19.85,9
X53,2025,19.95,2
X53,2025,20.0,11
X53,2025,20.049999999999997,1
X53,2025,20.1,2
X53,2025,20.2,1
X53,2025,20.25,3
X53,2025,20.35,6
X53,2025,20.5,11
X53,2025,20.6,6
X53,2025,20.7,3
X53,2025,20.75,7
X53,2025,20.85,3
X53,2025,21.0,7
X53,2025,21.05,1
X53,2025,21.1,3
X53,2025,21.25,4
X53,2025,21.35,3
X53,2025,21.5,11
X53,2025,21.6,2
X53,2025,21.75,2
X53,2025,21.85,3
X53,2025,21.95,1
X53,2025,22.0,5
X53,2025,22.1,2
X53,2025,22.25,5
X53,2025,22.5,1
X53,2025,22.6,3
X53,2025,22.75,5
X53,2025,23.0,1
X53,2025,23.5,2
X53,2025,23.75,1
X53,2025,23.85,1
X53,2025,24.0,1
X53,2025,24.1,1
X53,2025,24.5,1
X53,2025,25.0,1
X53,2025,25.25,1
