nam_hoc,mean,median,mode,std,min,max
2018,15.037544295945,15.1,15.6,3.327296224508378,0.0,26.7
2019,16.262423926177206,16.5,16.7,3.4668354722993384,2.2,27.0
2020,19.266732495120902,19.65,19.9,3.4728688357200914,0.0,28.6
2021,19.33161886967226,19.65,20.2,3.512389321563353,1.85,28.35
2022,18.953176619386923,19.2,19.8,3.534100216549508,3.05,28.7
2023,18.610291186455388,18.85,19.0,3.370389182998459,2.65,28.7
2024,20.27158490259528,20.6,20.8,3.433353196344174,2.4,28.95
2025,17.286605467499868,17.45,20.5,3.6513981439012997,2.1,29.0
