nam_hoc,mean,median,mode,std,min,max
2023,35.831962559459875,37.55,38.65,8.573572550265528,0.0,55.45
2024,36.787460861786194,38.4,40.7,8.401867432012326,1.8,55.25
2025,23.185055594162613,23.5,24.5,4.949198229818975,0.0,40.55
