khoi,nam_hoc,tong_diem,so_hoc_sinh
A04,2018,0.0,16
A04,2018,2.2,1
A04,2018,3.8,1
A04,2018,4.45,1
A04,2018,4.5,3
A04,2018,4.7,1
A04,2018,4.9,2
A04,2018,4.95,1
A04,2018,5.0,1
A04,2018,5.1,1
A04,2018,5.2,2
A04,2018,5.25,2
A04,2018,5.3,1
A04,2018,5.35,3
A04,2018,5.4,1
A04,2018,5.45,1
A04,2018,5.5,1
A04,2018,5.55,2
A04,2018,5.6,2
A04,2018,5.65,4
A04,2018,5.7,5
A04,2018,5.75,6
A04,2018,5.8,2
A04,2018,5.85,3
A04,2018,5.9,4
A04,2018,5.95,5
A04,2018,6.0,2
A04,2018,6.05,7
A04,2018,6.1,3
A04,2018,6.15,11
A04,2018,6.2,9
A04,2018,6.25,7
A04,2018,6.3,11
A04,2018,6.35,5
A04,2018,6.4,8
A04,2018,6.45,9
A04,2018,6.5,5
A04,2018,6.55,12
A04,2018,6.6,11
A04,2018,6.65,16
A04,2018,6.7,15
A04,2018,6.75,14
A04,2018,6.8,23
A04,2018,6.85,23
A04,2018,6.9,15
A04,2018,6.95,25
A04,2018,7.0,17
A04,2018,7.05,28
A04,2018,7.1,20
A04,2018,7.15,25
A04,2018,7.2,26
A04,2018,7.25,35
A04,2018,7.3,36
A04,2018,7.35,46
A04,2018,7.4,37
A04,2018,7.45,41
A04,2018,7.5,38
A04,2018,7.55,47
A04,2018,7.6,54
A04,2018,7.65,54
A04,2018,7.7,44
A04,2018,7.75,57
A04,2018,7.8,54
A04,2018,7.85,49
A04,2018,7.9,59
A04,2018,7.95,62
A04,2018,8.0,56
A04,2018,8.05,76
A04,2018,8.1,79
A04,2018,8.15,89
A04,2018,8.2,66
A04,2018,8.25,76
A04,2018,8.3,96
A04,2018,8.35,80
A04,2018,8.4,99
A04,2018,8.45,84
A04,2018,8.5,95
A04,2018,8.55,103
A04,2018,8.6,104
A04,2018,8.65,109
A04,2018,8.7,131
A04,2018,8.75,106
A04,2018,8.8,106
A04,2018,8.85,120
A04,2018,8.9,134
A04,2018,8.95,116
A04,2018,9.0,131
A04,2018,9.05,133
A04,2018,9.1,141
A04,2018,9.15,158
A04,2018,9.2,139
A04,2018,9.25,161
A04,2018,9.3,169
A04,2018,9.35,175
A04,2018,9.4,152
A04,2018,9.45,150
A04,2018,9.5,191
A04,2018,9.55,175
A04,2018,9.6,182
A04,2018,9.65,138
A04,2018,9.7,177
A04,2018,9.75,163
A04,2018,9.8,191
A04,2018,9.85,182
A04,2018,9.9,199
A04,2018,9.95,212
A04,2018,10.0,209
A04,2018,10.05,202
A04,2018,10.1,207
A04,2018,10.15,214
A04,2018,10.2,261
A04,2018,10.25,215
A04,2018,10.3,254
A04,2018,10.35,204
A04,2018,10.4,230
A04,2018,10.45,218
A04,2018,10.5,238
A04,2018,10.55,259
A04,2018,10.6,247
A04,2018,10.65,244
A04,2018,10.7,230
A04,2018,10.75,270
A04,2018,10.8,255
A04,2018,10.85,236
A04,2018,10.9,264
A04,2018,10.95,287
A04,2018,11.0,266
A04,2018,11.05,280
A04,2018,11.1,274
A04,2018,11.15,251
A04,2018,11.2,267
A04,2018,11.25,290
A04,2018,11.3,253
A04,2018,11.35,265
A04,2018,11.4,271
A04,2018,11.45,290
A04,2018,11.5,277
A04,2018,11.55,282
A04,2018,11.6,260
A04,2018,11.65,276
A04,2018,11.7,279
A04,2018,11.75,273
A04,2018,11.8,299
A04,2018,11.85,295
A04,2018,11.9,302
A04,2018,11.95,276
A04,2018,12.0,293
A04,2018,12.05,314
A04,2018,12.1,278
A04,2018,12.15,298
A04,2018,12.2,265
A04,2018,12.25,264
A04,2018,12.3,283
A04,2018,12.35,292
A04,2018,12.4,307
A04,2018,12.45,281
A04,2018,12.5,294
A04,2018,12.55,283
A04,2018,12.6,267
A04,2018,12.65,287
A04,2018,12.7,267
A04,2018,12.75,280
A04,2018,12.8,263
A04,2018,12.85,284
A04,2018,12.9,256
A04,2018,12.95,275
A04,2018,13.0,265
A04,2018,13.05,254
A04,2018,13.1,268
A04,2018,13.15,269
A04,2018,13.2,267
A04,2018,13.25,261
A04,2018,13.3,260
A04,2018,13.35,272
A04,2018,13.4,265
A04,2018,13.45,253
A04,2018,13.5,260
A04,2018,13.55,274
A04,2018,13.6,231
A04,2018,13.65,240
A04,2018,13.7,251
A04,2018,13.75,220
A04,2018,13.8,239
A04,2018,13.85,212
A04,2018,13.9,244
A04,2018,13.95,231
A04,2018,14.0,242
A04,2018,14.05,249
A04,2018,14.1,253
A04,2018,14.15,220
A04,2018,14.2,225
A04,2018,14.25,225
A04,2018,14.3,234
A04,2018,14.35,217
A04,2018,14.4,205
A04,2018,14.45,201
A04,2018,14.5,226
A04,2018,14.55,216
A04,2018,14.6,204
A04,2018,14.65,213
A04,2018,14.7,239
A04,2018,14.75,194
A04,2018,14.8,191
A04,2018,14.85,189
A04,2018,14.9,178
A04,2018,14.95,182
A04,2018,15.0,159
A04,2018,15.05,214
A04,2018,15.1,172
A04,2018,15.15,171
A04,2018,15.2,172
A04,2018,15.25,185
A04,2018,15.3,191
A04,2018,15.35,170
A04,2018,15.4,160
A04,2018,15.45,163
A04,2018,15.5,159
A04,2018,15.55,166
A04,2018,15.6,139
A04,2018,15.65,148
A04,2018,15.7,152
A04,2018,15.75,153
A04,2018,15.8,156
A04,2018,15.85,158
A04,2018,15.9,141
A04,2018,15.95,136
A04,2018,16.0,137
A04,2018,16.05,142
A04,2018,16.1,152
A04,2018,16.15,144
A04,2018,16.2,120
A04,2018,16.25,121
A04,2018,16.3,118
A04,2018,16.35,137
A04,2018,16.4,122
A04,2018,16.45,142
A04,2018,16.5,115
A04,2018,16.55,120
A04,2018,16.6,132
A04,2018,16.65,113
A04,2018,16.7,111
A04,2018,16.75,102
A04,2018,16.8,107
A04,2018,16.85,99
A04,2018,16.9,110
A04,2018,16.95,114
A04,2018,17.0,91
A04,2018,17.05,97
A04,2018,17.1,83
A04,2018,17.15,91
A04,2018,17.2,90
A04,2018,17.25,88
A04,2018,17.3,86
A04,2018,17.35,76
A04,2018,17.4,101
A04,2018,17.45,80
A04,2018,17.5,88
A04,2018,17.55,101
A04,2018,17.6,84
A04,2018,17.65,68
A04,2018,17.7,74
A04,2018,17.75,87
A04,2018,17.8,80
A04,2018,17.85,77
A04,2018,17.9,73
A04,2018,17.95,85
A04,2018,18.0,70
A04,2018,18.05,61
A04,2018,18.1,64
A04,2018,18.15,73
A04,2018,18.2,63
A04,2018,18.25,56
A04,2018,18.3,61
A04,2018,18.35,59
A04,2018,18.4,60
A04,2018,18.45,54
A04,2018,18.5,54
A04,2018,18.55,60
A04,2018,18.6,42
A04,2018,18.65,52
A04,2018,18.7,52
A04,2018,18.75,52
A04,2018,18.8,61
A04,2018,18.85,54
