nam_hoc,mean,median,mode,std,min,max
2018,13.03141034828723,12.75,12.05,3.049307097670237,0.0,26.2
2019,14.750281883042424,14.5,14.2,3.526076815668703,0.0,26.6
2020,13.75,13.75,13.75,,13.75,13.75
2025,17.466557566422793,17.5,16.1,3.0858497873250528,6.25,27.0
