nam_hoc,mean,median,mode,std,min,max
2018,27.462475606988882,27.9,27.9,7.349064605710518,0.25,62.95
2019,29.484984612378494,29.8,29.0,7.419087511953348,0.5,60.85
2021,34.89548995801082,35.8,40.2,8.308553245224099,1.25,54.650000000000006
2022,33.58441785029735,34.25,31.6,7.8456041326467965,3.5,55.349999999999994
2023,33.807262881679385,34.55,35.2,8.14858997774978,2.4,55.35
2024,35.32926623532231,36.25,37.85,7.998692443907031,3.0,55.55
2025,22.65153404539386,22.700000000000003,24.0,4.812420002896523,3.2,46.75
