nam_hoc,mean,median,mode,std,min,max
2023,11.903869774055897,12.0,12.0,3.1244012045561873,2.2,19.8
2024,12.144807841391433,12.2,12.0,2.9578610258666904,2.2,19.6
2025,11.084329778869101,11.0,11.25,2.523372095387956,1.75,20.0
