nam_hoc,mean,median,mode,std,min,max
2023,35.823211319593966,36.65,34.55,7.423806589826753,1.5,54.9
2024,37.45282279517086,38.45,38.35,7.2338791553935415,4.2,54.3
2025,24.419000859270575,24.6,26.0,4.54494338924244,4.9,47.05
