nam_hoc,mean,median,mode,std,min,max
2018,28.445546999299943,28.45,26.0,6.737203917206551,0.5,67.4
2019,31.58104984027541,31.799999999999997,29.25,7.273966310963011,0.0,68.8
2021,36.54849418824832,37.5,38.55,7.821103011590523,2.4,56.4
2022,36.94561426539766,38.099999999999994,37.25,7.639558850419919,1.25,55.400000000000006
2023,37.39080722135864,38.5,39.1,7.712747994181307,2.6,56.65
2024,40.17753083394593,41.35,42.75,7.38872091017071,5.6,57.25
2025,26.26819289772017,26.5,30.0,4.577445692167914,1.2,49.05
