nam_hoc,mean,median,mode,std,min,max
2018,16.24099849869905,16.4,16.6,3.1164354111687693,0.75,26.95
2019,18.0535178511835,18.4,19.15,3.1769255907078056,3.3,27.4
2020,21.56650255540822,21.9,23.05,2.5515316640680807,3.45,28.6
2021,20.99231128820919,21.25,21.75,2.5186134300825915,5.65,28.1
2022,21.049332953087127,21.3,21.7,2.6355412101870193,5.55,28.65
2023,21.011485572018234,21.25,21.6,2.6210457673135545,5.6,28.6
2024,21.545585893161434,21.9,22.9,2.752746942987296,4.05,28.8
2025,20.087242209357164,20.2,21.75,3.2434976317263775,4.800000000000001,29.25
