nam_hoc,mean,median,mode,std,min,max
2023,6.147522700818314,6.25,6.25,1.1687316558417946,0.0,10.0
2024,7.193541200144178,7.25,7.25,1.2839445726518313,0.0,10.0
2025,6.642910366211106,6.75,7.75,1.7501270487432974,0.0,10.0
