nam_hoc,mean,median,mode,std,min,max
2018,13.519911267369832,13.5,13.75,2.884662955638766,0.75,24.5
2019,14.407014530622652,14.25,13.5,2.942709130259709,3.5,25.0
2020,14.75,14.75,14.75,,14.75,14.75
2025,19.51647024841132,19.6,21.25,2.8370919539100146,8.95,27.5
