nam_hoc,mean,median,mode,std,min,max
2018,12.685366412739635,13.0,13.25,2.367785778127444,0.0,19.25
2019,12.906024176144532,13.25,13.5,2.2293234734739618,0.5,19.0
2020,14.822794815815202,15.0,15.75,1.9651389052074963,0.0,19.75
2021,15.01018964065391,15.25,16.0,2.1306634986429454,0.75,19.75
2022,14.677263218859496,15.0,15.25,2.1069426423709072,2.0,20.0
2023,15.304441531840833,15.5,16.25,2.116599369330894,1.5,19.75
2024,15.553931978851578,15.75,16.5,2.029549613158259,0.0,19.75
2025,14.483410616131922,14.75,15.5,2.1355139487949075,2.1,19.75
