khoi,nam_hoc,tong_diem,so_hoc_sinh
C20,2018,0.0,2
C20,2018,0.5,1
C20,2018,0.75,1
C20,2018,1.0,1
C20,2018,1.25,2
C20,2018,1.75,6
C20,2018,2.0,2
C20,2018,2.5,11
C20,2018,2.75,10
C20,2018,3.0,17
C20,2018,3.25,25
C20,2018,3.5,32
C20,2018,3.75,54
C20,2018,4.0,80
C20,2018,4.25,110
C20,2018,4.5,138
C20,2018,4.67,1
C20,2018,4.75,199
C20,2018,4.83,1
C20,2018,5.0,272
C20,2018,5.25,366
C20,2018,5.5,441
C20,2018,5.67,1
C20,2018,5.75,564
C20,2018,5.83,1
C20,2018,6.0,698
C20,2018,6.08,1
C20,2018,6.25,844
C20,2018,6.33,1
C20,2018,6.5,1118
C20,2018,6.58,1
C20,2018,6.67,1
C20,2018,6.75,1320
C20,2018,6.83,3
C20,2018,7.0,1686
C20,2018,7.08,5
C20,2018,7.17,4
C20,2018,7.2,1
C20,2018,7.25,1963
C20,2018,7.32,1
C20,2018,7.33,6
C20,2018,7.41,2
C20,2018,7.42,2
C20,2018,7.5,2303
C20,2018,7.58,5
C20,2018,7.6,1
C20,2018,7.67,5
C20,2018,7.75,2725
C20,2018,7.83,2
C20,2018,7.9,1
C20,2018,7.91,1
C20,2018,7.92,4
C20,2018,8.0,3286
C20,2018,8.08,4
C20,2018,8.1,1
C20,2018,8.16,1
C20,2018,8.17,3
C20,2018,8.25,3870
C20,2018,8.3,1
C20,2018,8.33,8
C20,2018,8.41,1
C20,2018,8.42,11
C20,2018,8.5,4483
C20,2018,8.58,8
C20,2018,8.66,4
C20,2018,8.67,5
C20,2018,8.7,1
C20,2018,8.75,5173
C20,2018,8.83,14
C20,2018,8.85,2
C20,2018,8.879999999999999,1
C20,2018,8.91,2
C20,2018,8.92,19
C20,2018,9.0,5848
C20,2018,9.05,1
C20,2018,9.08,19
C20,2018,9.1,1
C20,2018,9.16,2
C20,2018,9.17,7
C20,2018,9.25,6623
C20,2018,9.33,23
C20,2018,9.41,5
C20,2018,9.42,14
C20,2018,9.5,7606
C20,2018,9.55,1
C20,2018,9.58,18
C20,2018,9.66,7
C20,2018,9.67,23
C20,2018,9.7,1
C20,2018,9.75,8503
C20,2018,9.8,1
C20,2018,9.83,26
C20,2018,9.85,1
C20,2018,9.91,2
C20,2018,9.92,17
C20,2018,9.95,2
C20,2018,10.0,9376
C20,2018,10.05,1
C20,2018,10.08,26
C20,2018,10.09,1
C20,2018,10.15,1
C20,2018,10.16,4
C20,2018,10.17,29
C20,2018,10.25,10411
C20,2018,10.33,31
C20,2018,10.370000000000001,1
C20,2018,10.4,1
C20,2018,10.41,7
C20,2018,10.42,28
C20,2018,10.5,11187
C20,2018,10.57,2
C20,2018,10.58,35
C20,2018,10.65,1
C20,2018,10.66,14
C20,2018,10.67,35
C20,2018,10.75,12383
C20,2018,10.8,1
C20,2018,10.83,35
C20,2018,10.84,1
C20,2018,10.85,2
C20,2018,10.9,1
C20,2018,10.91,12
C20,2018,10.92,38
C20,2018,10.95,1
C20,2018,11.0,13458
C20,2018,11.05,2
C20,2018,11.08,46
C20,2018,11.16,7
C20,2018,11.17,46
C20,2018,11.23,1
C20,2018,11.25,14405
C20,2018,11.26,1
C20,2018,11.33,43
C20,2018,11.35,3
C20,2018,11.4,1
C20,2018,11.41,7
C20,2018,11.42,54
C20,2018,11.45,2
C20,2018,11.5,15485
C20,2018,11.52,1
C20,2018,11.55,2
C20,2018,11.58,53
C20,2018,11.59,1
C20,2018,11.65,1
C20,2018,11.66,10
C20,2018,11.67,57
C20,2018,11.7,1
C20,2018,11.719999999999999,1
C20,2018,11.75,16471
C20,2018,11.8,2
C20,2018,11.83,65
C20,2018,11.91,9
C20,2018,11.92,48
C20,2018,12.0,17396
C20,2018,12.05,2
C20,2018,12.08,66
C20,2018,12.120000000000001,1
C20,2018,12.129999999999999,1
C20,2018,12.16,7
C20,2018,12.17,51
C20,2018,12.2,1
C20,2018,12.25,18175
C20,2018,12.3,1
C20,2018,12.33,64
C20,2018,12.35,2
C20,2018,12.41,12
C20,2018,12.42,60
C20,2018,12.43,1
C20,2018,12.45,2
C20,2018,12.5,18801
C20,2018,12.52,1
C20,2018,12.55,1
C20,2018,12.58,64
C20,2018,12.6,3
C20,2018,12.66,8
C20,2018,12.67,62
C20,2018,12.7,1
C20,2018,12.75,19614
C20,2018,12.780000000000001,2
C20,2018,12.8,3
C20,2018,12.83,85
C20,2018,12.9,1
C20,2018,12.91,9
C20,2018,12.92,64
C20,2018,12.95,1
C20,2018,12.99,1
C20,2018,13.0,19907
C20,2018,13.05,3
C20,2018,13.08,75
C20,2018,13.120000000000001,2
C20,2018,13.15,2
C20,2018,13.16,12
C20,2018,13.17,72
C20,2018,13.18,1
C20,2018,13.2,1
C20,2018,13.25,20261
C20,2018,13.27,1
C20,2018,13.3,2
C20,2018,13.33,65
C20,2018,13.379999999999999,1
C20,2018,13.4,1
C20,2018,13.41,7
C20,2018,13.42,51
C20,2018,13.45,1
C20,2018,13.5,20154
C20,2018,13.55,2
C20,2018,13.58,76
C20,2018,13.6,1
C20,2018,13.65,2
C20,2018,13.66,8
C20,2018,13.67,52
C20,2018,13.690000000000001,1
C20,2018,13.75,19421
C20,2018,13.83,66
C20,2018,13.879999999999999,1
C20,2018,13.91,8
C20,2018,13.92,67
C20,2018,13.95,1
C20,2018,13.99,1
C20,2018,14.0,19270
C20,2018,14.08,63
C20,2018,14.15,1
C20,2018,14.16,8
C20,2018,14.17,56
C20,2018,14.18,2
C20,2018,14.2,1
C20,2018,14.25,18189
C20,2018,14.27,1
C20,2018,14.3,1
C20,2018,14.309999999999999,1
C20,2018,14.33,58
