nam_hoc,mean,median,mode,std,min,max
2018,14.752900027925163,14.65,14.15,2.8406899324171326,0.0,27.1
2019,16.013776879727125,16.05,16.85,3.1472827140322144,5.2,26.35
2020,14.0,14.0,14.0,,14.0,14.0
2025,16.877859477124183,17.0,17.35,2.425326303683228,9.25,24.75
