khoi,nam_hoc,tong_diem,so_hoc_sinh
Y09,2025,7.25,1
Y09,2025,7.6,1
Y09,2025,8.0,1
Y09,2025,8.7,1
Y09,2025,8.85,1
Y09,2025,9.05,2
Y09,2025,9.1,1
Y09,2025,9.2,1
Y09,2025,9.25,1
Y09,2025,9.35,1
Y09,2025,9.6,1
Y09,2025,9.7,1
Y09,2025,10.05,1
Y09,2025,10.2,2
Y09,2025,10.45,1
Y09,2025,10.5,1
Y09,2025,10.55,1
Y09,2025,10.6,1
Y09,2025,10.65,1
Y09,2025,10.85,1
Y09,2025,10.95,1
Y09,2025,11.0,1
Y09,2025,11.1,2
Y09,2025,11.25,1
Y09,2025,11.35,2
Y09,2025,11.45,4
Y09,2025,11.5,1
Y09,2025,11.6,1
Y09,2025,11.7,1
Y09,2025,11.75,2
Y09,2025,11.85,2
Y09,2025,11.95,1
Y09,2025,12.0,2
Y09,2025,12.05,1
Y09,2025,12.1,3
Y09,2025,12.149999999999999,1
Y09,2025,12.2,1
Y09,2025,12.25,1
Y09,2025,12.35,5
Y09,2025,12.45,1
Y09,2025,12.5,3
Y09,2025,12.55,1
Y09,2025,12.6,1
Y09,2025,12.7,4
Y09,2025,12.75,5
Y09,2025,12.8,1
Y09,2025,12.85,2
Y09,2025,12.95,2
Y09,2025,13.0,1
Y09,2025,13.1,6
Y09,2025,13.149999999999999,1
Y09,2025,13.2,1
Y09,2025,13.25,6
Y09,2025,13.35,6
Y09,2025,13.45,2
Y09,2025,13.5,3
Y09,2025,13.55,1
Y09,2025,13.6,5
Y09,2025,13.65,1
Y09,2025,13.7,1
Y09,2025,13.75,4
Y09,2025,13.8,1
Y09,2025,13.85,10
Y09,2025,13.95,3
Y09,2025,14.0,6
Y09,2025,14.1,8
Y09,2025,14.2,6
Y09,2025,14.25,5
Y09,2025,14.35,8
Y09,2025,14.399999999999999,1
Y09,2025,14.45,3
Y09,2025,14.5,6
Y09,2025,14.549999999999999,1
Y09,2025,14.6,8
Y09,2025,14.649999999999999,1
Y09,2025,14.7,4
Y09,2025,14.75,12
Y09,2025,14.77,1
Y09,2025,14.85,7
Y09,2025,14.95,7
Y09,2025,15.0,12
Y09,2025,15.1,13
Y09,2025,15.2,3
Y09,2025,15.25,19
Y09,2025,15.35,14
Y09,2025,15.45,5
Y09,2025,15.5,18
Y09,2025,15.55,2
Y09,2025,15.6,14
Y09,2025,15.65,1
Y09,2025,15.7,7
Y09,2025,15.75,20
Y09,2025,15.77,1
Y09,2025,15.799999999999999,1
Y09,2025,15.8,1
Y09,2025,15.85,20
Y09,2025,15.899999999999999,1
Y09,2025,15.95,7
Y09,2025,16.0,27
Y09,2025,16.049999999999997,1
Y09,2025,16.1,15
Y09,2025,16.2,6
Y09,2025,16.25,30
Y09,2025,16.299999999999997,1
Y09,2025,16.35,29
Y09,2025,16.42,1
Y09,2025,16.45,5
Y09,2025,16.5,32
Y09,2025,16.52,1
Y09,2025,16.55,1
Y09,2025,16.6,30
Y09,2025,16.65,1
Y09,2025,16.7,5
Y09,2025,16.75,42
Y09,2025,16.85,23
Y09,2025,16.95,7
Y09,2025,17.0,45
Y09,2025,17.1,28
Y09,2025,17.16,1
Y09,2025,17.17,2
Y09,2025,17.2,4
Y09,2025,17.25,42
Y09,2025,17.299999999999997,1
Y09,2025,17.35,31
Y09,2025,17.42,1
Y09,2025,17.45,20
Y09,2025,17.5,65
Y09,2025,17.549999999999997,1
Y09,2025,17.6,33
Y09,2025,17.7,4
Y09,2025,17.75,83
Y09,2025,17.83,1
Y09,2025,17.85,29
Y09,2025,17.91,1
Y09,2025,17.95,9
Y09,2025,18.0,64
Y09,2025,18.1,28
Y09,2025,18.18,1
Y09,2025,18.2,7
Y09,2025,18.25,102
Y09,2025,18.3,1
Y09,2025,18.35,31
Y09,2025,18.43,1
Y09,2025,18.45,6
Y09,2025,18.5,103
Y09,2025,18.52,1
Y09,2025,18.58,1
Y09,2025,18.6,44
Y09,2025,18.68,1
Y09,2025,18.7,9
Y09,2025,18.75,116
Y09,2025,18.8,1
Y09,2025,18.83,1
Y09,2025,18.85,41
Y09,2025,18.95,10
Y09,2025,19.0,157
Y09,2025,19.05,2
Y09,2025,19.1,46
Y09,2025,19.17,3
Y09,2025,19.2,6
