khoi,nam_hoc,tong_diem,so_hoc_sinh
A05,2018,0.0,15
A05,2018,2.2,1
A05,2018,3.2,1
A05,2018,3.7,1
A05,2018,3.8,2
A05,2018,4.3,1
A05,2018,4.35,3
A05,2018,4.4,1
A05,2018,4.5,1
A05,2018,4.55,1
A05,2018,4.6,1
A05,2018,4.65,3
A05,2018,4.7,3
A05,2018,4.75,1
A05,2018,4.8,2
A05,2018,4.85,1
A05,2018,4.9,2
A05,2018,4.95,2
A05,2018,5.0,5
A05,2018,5.05,7
A05,2018,5.1,4
A05,2018,5.15,5
A05,2018,5.2,3
A05,2018,5.25,10
A05,2018,5.3,7
A05,2018,5.35,7
A05,2018,5.4,7
A05,2018,5.45,9
A05,2018,5.5,3
A05,2018,5.55,15
A05,2018,5.6,9
A05,2018,5.65,13
A05,2018,5.7,12
A05,2018,5.75,24
A05,2018,5.8,22
A05,2018,5.85,19
A05,2018,5.9,17
A05,2018,5.95,29
A05,2018,6.0,21
A05,2018,6.05,22
A05,2018,6.1,31
A05,2018,6.15,31
A05,2018,6.2,28
A05,2018,6.25,46
A05,2018,6.3,40
A05,2018,6.35,44
A05,2018,6.4,44
A05,2018,6.45,50
A05,2018,6.5,66
A05,2018,6.55,61
A05,2018,6.6,60
A05,2018,6.65,65
A05,2018,6.7,60
A05,2018,6.75,69
A05,2018,6.8,77
A05,2018,6.85,80
A05,2018,6.9,86
A05,2018,6.95,100
A05,2018,7.0,84
A05,2018,7.05,106
A05,2018,7.1,105
A05,2018,7.15,113
A05,2018,7.2,112
A05,2018,7.25,124
A05,2018,7.3,120
A05,2018,7.35,138
A05,2018,7.4,145
A05,2018,7.45,129
A05,2018,7.5,135
A05,2018,7.55,144
A05,2018,7.6,157
A05,2018,7.65,152
A05,2018,7.7,152
A05,2018,7.75,168
A05,2018,7.8,193
A05,2018,7.85,188
A05,2018,7.9,161
A05,2018,7.95,179
A05,2018,8.0,186
A05,2018,8.05,202
A05,2018,8.1,222
A05,2018,8.15,227
A05,2018,8.2,230
A05,2018,8.25,237
A05,2018,8.3,228
A05,2018,8.35,220
A05,2018,8.4,256
