nam_hoc,mean,median,mode,std,min,max
2018,11.21193219772879,10.95,9.9,2.6919818985425112,0.0,24.3
2019,12.626454496294174,12.45,11.85,3.227330924205011,0.0,26.1
2020,11.5,11.5,11.5,,11.5,11.5
2025,14.647042952730413,14.5,15.35,3.08672412473236,5.65,27.75
