khoi,nam_hoc,tong_diem,so_hoc_sinh
A02,2018,0.0,139
A02,2018,2.2,1
A02,2018,2.6,1
A02,2018,2.8,1
A02,2018,3.6,1
A02,2018,3.8,1
A02,2018,4.0,2
A02,2018,4.2,1
A02,2018,4.25,2
A02,2018,4.4,2
A02,2018,4.45,1
A02,2018,4.5,1
A02,2018,4.55,2
A02,2018,4.6,2
A02,2018,4.65,1
A02,2018,4.7,1
A02,2018,4.8,2
A02,2018,4.85,1
A02,2018,4.9,3
A02,2018,4.95,2
A02,2018,5.05,4
A02,2018,5.1,3
A02,2018,5.15,5
A02,2018,5.2,6
A02,2018,5.25,1
A02,2018,5.3,6
A02,2018,5.35,3
A02,2018,5.4,8
A02,2018,5.45,7
A02,2018,5.5,9
A02,2018,5.55,13
A02,2018,5.6,8
A02,2018,5.65,7
A02,2018,5.7,19
A02,2018,5.75,15
A02,2018,5.8,19
A02,2018,5.85,17
A02,2018,5.9,26
A02,2018,5.95,19
A02,2018,6.0,31
A02,2018,6.05,26
A02,2018,6.1,28
A02,2018,6.15,31
A02,2018,6.2,35
A02,2018,6.25,19
A02,2018,6.3,48
A02,2018,6.35,45
A02,2018,6.4,38
A02,2018,6.45,49
A02,2018,6.5,40
A02,2018,6.55,50
A02,2018,6.6,65
A02,2018,6.65,64
A02,2018,6.7,70
A02,2018,6.75,78
A02,2018,6.8,81
A02,2018,6.85,80
A02,2018,6.9,80
A02,2018,6.95,92
A02,2018,7.0,91
A02,2018,7.05,106
A02,2018,7.1,100
A02,2018,7.15,118
A02,2018,7.2,116
A02,2018,7.25,127
A02,2018,7.3,113
A02,2018,7.35,129
A02,2018,7.4,135
A02,2018,7.45,141
A02,2018,7.5,158
A02,2018,7.55,172
A02,2018,7.6,180
A02,2018,7.65,199
A02,2018,7.7,179
A02,2018,7.75,203
A02,2018,7.8,187
A02,2018,7.85,207
A02,2018,7.9,214
A02,2018,7.95,242
A02,2018,8.0,250
A02,2018,8.05,266
A02,2018,8.1,252
A02,2018,8.15,263
A02,2018,8.2,262
A02,2018,8.25,265
A02,2018,8.3,274
A02,2018,8.35,266
A02,2018,8.4,296
A02,2018,8.45,320
A02,2018,8.5,318
A02,2018,8.55,343
A02,2018,8.6,302
A02,2018,8.65,330
A02,2018,8.7,337
A02,2018,8.75,323
A02,2018,8.8,369
A02,2018,8.85,359
A02,2018,8.9,402
A02,2018,8.95,390
A02,2018,9.0,414
A02,2018,9.05,407
A02,2018,9.1,402
A02,2018,9.15,454
A02,2018,9.2,435
A02,2018,9.25,447
A02,2018,9.3,443
A02,2018,9.35,456
A02,2018,9.4,502
A02,2018,9.45,516
A02,2018,9.5,515
A02,2018,9.55,533
A02,2018,9.6,493
A02,2018,9.65,555
A02,2018,9.7,531
A02,2018,9.75,506
A02,2018,9.8,604
A02,2018,9.85,572
A02,2018,9.9,596
A02,2018,9.95,594
A02,2018,10.0,565
A02,2018,10.05,602
A02,2018,10.1,660
A02,2018,10.15,596
A02,2018,10.2,672
A02,2018,10.25,652
A02,2018,10.3,691
A02,2018,10.35,652
A02,2018,10.4,692
A02,2018,10.45,708
A02,2018,10.5,712
A02,2018,10.55,740
A02,2018,10.6,783
A02,2018,10.65,777
A02,2018,10.7,790
A02,2018,10.75,795
A02,2018,10.8,814
A02,2018,10.85,825
A02,2018,10.9,851
A02,2018,10.95,924
