nam_hoc,mean,median,mode,std,min,max
2018,15.235142099310217,15.35,15.75,3.088298967081974,0.0,27.35
2019,17.056340810371196,17.4,17.75,3.2660623968241453,0.0,28.8
2020,20.341615269298913,20.65,21.25,2.756030010594745,4.55,29.3
2021,19.89408904070845,20.15,20.65,2.768391470463095,5.4,28.5
2022,19.39957732955116,19.6,19.7,2.8529344781957686,5.8,29.05
2023,20.426486491514176,20.7,21.75,2.725684442820527,6.0,28.8
2024,20.510197733379243,20.9,22.0,2.861234577979325,3.95,28.95
2025,15.815565872459706,15.5,14.6,3.3405733686660257,5.95,27.25
