nam_hoc,mean,median,mode,std,min,max
2018,26.763752678298136,28.35,0.0,8.93865183217079,0.0,61.35
2019,32.149837646834115,33.3,0.0,8.205142602735924,0.0,69.55
2021,37.0304920333526,38.65,37.25,8.77671979776486,0.5,55.15
2022,36.22937838281121,37.55,39.15,8.202599892732648,1.5,55.25
2023,36.9037694548481,38.4,37.95,8.209156455271405,4.5,55.15
2024,37.61463671053656,39.25,41.8,8.265215066990235,2.4,56.3
2025,24.543061432949074,24.75,27.0,4.481224888433198,3.5,44.2
